245.000000, 75.000000,245.881012, 99.000000,155.000000,303.000000,410.000000,421.000000,445.000000,381.000000,1498.000000,8097.625900
245.000000, 75.000000,245.883209,118.000000,182.000000,310.000000,356.000000,398.000000,449.000000,448.000000,1502.000000,8210.965900
245.000000, 75.000000,245.885422,111.000000,174.000000,310.000000,427.000000,381.000000,451.000000,399.000000,1512.000000,8192.865900
245.000000, 75.000000,245.887619,121.000000,193.000000,295.000000,419.000000,413.000000,457.000000,413.000000,1476.000000,8192.855900
245.000000, 75.000000,245.889893,130.000000,172.000000,303.000000,421.000000,368.000000,412.000000,350.000000,1465.000000,7796.725900
245.000000, 75.000000,245.892105,130.000000,185.000000,316.000000,378.000000,397.000000,458.000000,397.000000,1517.000000,8205.235900
245.000000, 75.000000,245.894302,139.000000,189.000000,326.000000,406.000000,371.000000,453.000000,415.000000,1588.000000,8483.555900
245.000000, 75.000000,245.896515,113.000000,208.000000,336.000000,395.000000,375.000000,435.000000,374.000000,1477.000000,7993.565900
245.000000, 75.000000,245.898788,127.000000,208.000000,339.000000,438.000000,406.000000,425.000000,432.000000,1484.000000,8298.615900
245.000000, 75.000000,245.900986,134.000000,179.000000,309.000000,408.000000,396.000000,457.000000,420.000000,1417.000000,7989.535900
245.000000, 75.000000,245.903198,128.000000,202.000000,339.000000,362.000000,391.000000,443.000000,407.000000,1423.000000,7916.345900
245.000000, 75.000000,245.905396,117.000000,182.000000,286.000000,416.000000,412.000000,432.000000,432.000000,1484.000000,8172.125900
245.000000, 75.000000,245.907608,121.000000,190.000000,311.000000,429.000000,381.000000,406.000000,454.000000,1470.000000,8134.095900
245.000000, 75.000000,245.909882,110.000000,183.000000,306.000000,409.000000,368.000000,421.000000,419.000000,1482.000000,8028.035900
245.000000, 75.000000,245.912079,111.000000,179.000000,336.000000,418.000000,409.000000,420.000000,422.000000,1548.000000,8377.595900
245.000000, 75.000000,245.934265,171.000000,188.000000,343.000000,400.000000,384.000000,473.000000,403.000000,1472.000000,8207.575900
245.000000, 75.000000,245.936478,112.000000,170.000000,310.000000,388.000000,404.000000,426.000000,394.000000,1471.000000,7969.845900
245.000000, 75.000000,245.938751,136.000000,202.000000,314.000000,408.000000,402.000000,434.000000,399.000000,1500.000000,8187.365900
245.000000, 75.000000,245.940948,123.000000,185.000000,323.000000,397.000000,398.000000,452.000000,417.000000,1455.000000,8090.265900
245.000000, 75.000000,245.943161,118.000000,195.000000,309.000000,324.000000,385.000000,437.000000,397.000000,1463.000000,7860.865900
245.000000, 75.000000,245.945358,129.000000,220.000000,285.000000,371.000000,419.000000,429.000000,409.000000,1431.000000,7930.855900
245.000000, 75.000000,245.947571,134.000000,195.000000,303.000000,416.000000,431.000000,417.000000,418.000000,1404.000000,7947.165900
245.000000, 75.000000,245.949844,118.000000,186.000000,295.000000,422.000000,399.000000,502.000000,379.000000,1471.000000,8158.945900
245.000000, 75.000000,245.952057,135.000000,200.000000,336.000000,406.000000,392.000000,462.000000,412.000000,1470.000000,8197.765900
245.000000, 75.000000,245.954254,137.000000,204.000000,321.000000,379.000000,422.000000,477.000000,416.000000,1491.000000,8307.085900
245.000000, 75.000000,245.956451,130.000000,185.000000,338.000000,432.000000,388.000000,442.000000,412.000000,1572.000000,8485.565900
245.000000, 75.000000,245.958740,110.000000,168.000000,315.000000,418.000000,421.000000,501.000000,416.000000,1516.000000,8430.985900
245.000000, 75.000000,245.960938,116.000000,196.000000,324.000000,408.000000,389.000000,504.000000,442.000000,1582.000000,8678.535900
245.000000, 75.000000,245.963135,137.000000,193.000000,338.000000,431.000000,404.000000,451.000000,461.000000,1606.000000,8786.035900
245.000000, 75.000000,245.965347,139.000000,187.000000,349.000000,440.000000,385.000000,488.000000,444.000000,1620.000000,8858.545900
245.000000, 75.000000,245.987610,138.000000,204.000000,323.000000,397.000000,427.000000,484.000000,411.000000,1441.000000,8200.875900
245.000000, 75.000000,245.989807,129.000000,196.000000,341.000000,416.000000,426.000000,419.000000,405.000000,1496.000000,8244.735900
245.000000, 75.000000,245.992020,120.000000,174.000000,324.000000,418.000000,445.000000,458.000000,390.000000,1480.000000,8230.355900
245.000000, 75.000000,245.994217,122.000000,206.000000,294.000000,378.000000,428.000000,450.000000,418.000000,1539.000000,8358.705900
245.000000, 75.000000,245.996429,111.000000,198.000000,320.000000,404.000000,410.000000,487.000000,444.000000,1479.000000,8353.105900
245.000000, 75.000000,245.998703,134.000000,184.000000,328.000000,376.000000,425.000000,465.000000,417.000000,1488.000000,8257.295900
245.000000, 75.000000,246.000900,121.000000,180.000000,313.000000,382.000000,431.000000,450.000000,436.000000,1529.000000,8383.625900
245.000000, 75.000000,246.003113,141.000000,189.000000,325.000000,416.000000,398.000000,449.000000,405.000000,1520.000000,8310.675900
245.000000, 75.000000,246.005310,100.000000,194.000000,308.000000,395.000000,403.000000,464.000000,394.000000,1439.000000,7983.625900
