222.754318  16    44.0     4.0     4.0     5.0     2.0     1.0     5.0    14.0
222.756531  16    46.0     1.0     4.0     2.0     4.0     1.0     2.0    25.0
222.758728  16    44.0     3.0     3.0     6.0     2.0     3.0     1.0    17.0
222.760941  16    63.0     4.0     5.0     2.0     1.0     1.0     3.0    13.0
222.763138  16    49.0     5.0     5.0     1.0     1.0     1.0     0.0    13.0
222.765411  16    44.0     2.0     4.0     4.0     1.0     2.0     2.0    12.0
222.767624  16    50.0     0.0     3.0     5.0     2.0     5.0     2.0    19.0
222.769821  16    57.0     7.0     3.0     2.0     2.0     1.0     2.0    18.0
222.772034  16    62.0     6.0     0.0     2.0     0.0     3.0     1.0    21.0
222.774307  16    56.0     1.0     2.0     4.0     4.0     3.0     1.0    19.0
222.776505  16    44.0     5.0     3.0     2.0     0.0     2.0     1.0    14.0
222.778717  16    45.0     3.0     2.0     3.0     0.0     2.0     1.0    13.0
222.780914  16    42.0     4.0     2.0     0.0     4.0     5.0     0.0    13.0
222.783127  16    48.0     2.0     2.0     1.0     1.0     1.0     2.0    12.0
222.785400  16    52.0     3.0     3.0     3.0     1.0     3.0     4.0    13.0
222.787613  16    52.0     5.0     2.0     1.0     4.0     4.0     0.0    12.0
222.789810  16    57.0     4.0     3.0     3.0     1.0     1.0     1.0    19.0
222.792007  16    62.0     3.0     6.0     3.0     2.0     3.0     5.0    17.0
222.794296  16    42.0     4.0     5.0     4.0     2.0     2.0     4.0    16.0
222.796494  16    65.0     2.0     1.0     4.0     6.0     1.0     2.0    14.0
222.798691  16    46.0     4.0     3.0     1.0     2.0     0.0     2.0    19.0
222.800903  16    50.0    11.0     3.0     1.0     0.0     3.0     0.0    16.0
222.803116  16    54.0     4.0     5.0     2.0     6.0     3.0     2.0    15.0
222.805389  16    53.0     2.0     4.0     3.0     2.0     2.0     1.0    15.0
222.807587  16    44.0     1.0     5.0     6.0     2.0     2.0     4.0    12.0
222.809799  16    40.0     4.0     4.0     4.0     3.0     4.0     2.0    12.0
222.811996  16    45.0     1.0     2.0     4.0     2.0     3.0     1.0    16.0
222.814270  16    57.0     3.0     3.0     2.0     0.0     7.0     3.0    12.0
222.816483  16    63.0     5.0     2.0     2.0     1.0     3.0     4.0    15.0
222.818680  16    45.0     0.0     3.0     6.0     2.0     2.0     1.0    15.0
222.820892  16    44.0     2.0     3.0     1.0     0.0     5.0     4.0    13.0
222.823090  16    56.0     2.0     4.0     1.0     4.0     1.0     2.0    12.0
222.825363  16    43.0     5.0     3.0     5.0     2.0     4.0     2.0    14.0
222.827576  16    46.0     1.0     1.0     2.0     2.0     1.0     1.0    18.0
222.829773  16    45.0     4.0     3.0     5.0     2.0     3.0     3.0    10.0
222.831970  16    59.0     5.0     4.0     1.0     3.0     1.0     5.0    21.0
222.834259  16    55.0     1.0     3.0     3.0     2.0     2.0     4.0    22.0
222.836456  16    43.0    10.0     1.0     2.0     4.0     0.0     3.0    21.0
222.838669  16    37.0     3.0     5.0     1.0     2.0     2.0     2.0    22.0
222.847549  16    51.0     7.0     2.0     2.0     1.0     3.0     4.0    13.0
222.849762  16    48.0     2.0     3.0     1.0     3.0     2.0     3.0    25.0
222.851959  16    43.0     1.0     1.0     5.0     1.0     3.0     2.0    12.0
222.874222  16    72.0     9.0     7.0     3.0     2.0     3.0     2.0    23.0
222.876419  16    51.0     4.0     1.0     1.0     1.0     6.0     1.0    13.0
222.878632  16    50.0     7.0     3.0     1.0     0.0     0.0     1.0    13.0
222.880829  16    61.0     4.0     5.0     2.0     4.0     5.0     3.0    15.0
222.883102  16    35.0     5.0     2.0     2.0     0.0     3.0     3.0    15.0
222.885315  16    52.0     1.0     2.0     3.0     4.0     5.0     3.0    14.0
222.887512  16    54.0     8.0     2.0     1.0     4.0     2.0     1.0     7.0
222.889725  16    57.0     3.0     2.0     3.0     4.0     1.0     6.0    22.0
222.891922  16    53.0     6.0     3.0     1.0     1.0     2.0     2.0    24.0
222.894196  16    51.0     3.0     6.0     3.0     2.0     2.0     2.0    18.0
222.896408  16    40.0    10.0     4.0     4.0     0.0     1.0     5.0    13.0
222.898605  16    53.0     3.0     1.0     3.0     0.0     3.0     2.0    12.0
222.900818  16    52.0     1.0     2.0     1.0     4.0     0.0     2.0    20.0
222.903091  16    45.0     3.0     4.0     0.0     3.0     5.0     1.0    16.0
222.905289  16    52.0     5.0     2.0     3.0     3.0     5.0     3.0    15.0
222.907501  16    59.0     3.0     2.0     5.0     5.0     3.0     2.0    19.0
222.909698  16    45.0     1.0     2.0     1.0     2.0     0.0     4.0    20.0
222.911911  16    49.0     3.0     1.0     5.0     1.0     2.0     2.0    10.0
222.914185  16    50.0     4.0     3.0     2.0     2.0     0.0     2.0    15.0
222.916382  16    37.0     2.0     4.0     2.0     0.0     2.0     2.0    16.0
222.918594  16    41.0     5.0     4.0     5.0     2.0     5.0     5.0    15.0
222.920807  16    46.0     5.0     4.0     4.0     2.0     2.0     3.0    18.0
222.923065  16    64.0     2.0     3.0     3.0     2.0     2.0     3.0    15.0
222.925278  16    46.0     5.0     4.0     2.0     2.0     6.0     3.0    13.0
222.927490  16    46.0     3.0     4.0     3.0     2.0     4.0     1.0    17.0
222.929688  16    51.0     3.0     0.0     4.0     3.0     3.0     3.0    15.0
222.931885  16    52.0     4.0     1.0     3.0     3.0     3.0     3.0    12.0
222.934174  16    43.0     7.0     4.0     4.0     1.0     5.0     2.0    13.0
222.936371  16    45.0     4.0     5.0     3.0     5.0     2.0     3.0    11.0
222.938583  16    48.0     1.0     7.0     1.0     0.0     2.0     3.0    16.0
222.940781  16    47.0     2.0     6.0     1.0     3.0     0.0     4.0    18.0
222.943054  16    33.0     4.0     4.0     2.0     2.0     3.0     1.0    14.0
222.945267  16    58.0     2.0     3.0     1.0     1.0     2.0     3.0    18.0
222.947464  16    52.0     6.0     4.0     4.0     3.0     1.0     0.0    22.0
222.949677  16    59.0     2.0     0.0     3.0     4.0     3.0     2.0    13.0
222.951874  16    34.0     6.0     5.0     3.0     2.0     3.0     0.0    12.0
222.954147  16    45.0     6.0     6.0     3.0     5.0     3.0     5.0    11.0
222.956360  16    56.0     1.0     2.0     2.0     6.0     3.0     2.0    16.0
222.958557  16    41.0     4.0     0.0     1.0     2.0     2.0     2.0    13.0
222.960770  16    53.0     4.0     4.0     3.0     0.0     2.0     3.0    15.0
222.963043  16    46.0     5.0     1.0     3.0     4.0     2.0     4.0    16.0
222.965240  16    49.0     1.0     1.0     3.0     2.0     2.0     3.0    17.0
222.967453  16    65.0     2.0     0.0     2.0     1.0     1.0     1.0    18.0
222.969650  16    40.0     3.0     2.0     3.0     1.0     3.0     2.0    10.0
222.971863  16    49.0     5.0     5.0     2.0     1.0     1.0     0.0    12.0
222.974136  16    37.0     5.0     4.0     0.0     2.0     2.0     1.0    16.0
222.976334  16    44.0     4.0     2.0     2.0     0.0     4.0     2.0    16.0
222.978546  16    44.0    11.0     2.0     2.0     2.0     4.0     1.0    12.0
222.980743  16    51.0     1.0     1.0     1.0     3.0     6.0     3.0    11.0
222.983017  16    51.0     3.0     1.0     1.0     2.0     3.0     3.0    21.0
222.985229  16    62.0     8.0     3.0     4.0     2.0     3.0     2.0    14.0
222.987427  16    41.0     2.0     2.0     2.0     3.0     3.0     2.0    19.0
222.989639  16    46.0     5.0     5.0     1.0     5.0     3.0     1.0    27.0
222.991913  16    53.0     6.0     2.0     2.0     2.0     0.0     1.0    17.0
222.994110  16    43.0     3.0     1.0     3.0     2.0     1.0     3.0    17.0
222.996323  16    48.0     5.0     4.0     2.0     3.0     3.0     0.0    16.0
222.998520  16    55.0     4.0     2.0     2.0     1.0     4.0     5.0    20.0
223.000732  16    52.0     4.0     4.0     3.0     3.0     3.0     3.0    19.0
223.003006  16    57.0     3.0     1.0     2.0     1.0     6.0     0.0    12.0
223.005203  16    54.0     3.0     2.0     3.0     2.0     2.0     0.0    23.0
223.007416  16    53.0     4.0     5.0     0.0     1.0     2.0     4.0    19.0
223.009613  16    52.0     8.0     3.0     3.0     3.0     5.0     1.0    15.0
223.011887  16    40.0     2.0     4.0     4.0     6.0     3.0     1.0    16.0
223.014099  16    41.0     6.0     2.0     2.0     0.0     1.0     1.0    18.0
223.016296  16    46.0     4.0     4.0     2.0     3.0     3.0     1.0    14.0
223.018509  16    48.0     2.0     3.0     2.0     0.0     2.0     6.0    10.0
223.020706  16    45.0     3.0     6.0     1.0     3.0     3.0     0.0    12.0
223.022980  16    45.0     5.0     3.0     2.0     3.0     1.0     4.0    19.0
223.025192  16    50.0     5.0     4.0     4.0     1.0     2.0     4.0    18.0
223.027390  16    60.0     2.0     3.0     3.0     1.0     2.0     1.0    15.0
223.029602  16    53.0     6.0     2.0     4.0     2.0     1.0     2.0    13.0
223.031876  16    35.0     6.0     3.0     2.0     0.0     2.0     3.0    18.0
224.767624  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.769821  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.772034  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.774307  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.776505  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.778717  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.780914  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.783127  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.785400  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.787613  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.789810  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.792007  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.794296  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.796494  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.798691  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.800903  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.803116  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.805389  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.807587  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.809799  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.811996  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.814270  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.816483  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.818680  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.820892  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.823090  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.825363  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.827576  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.829773  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.831970  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.834259  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.836456  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.838669  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.840866  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.843140  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.845352  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.847549  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.849762  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.851959  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.854233  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.856445  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.858643  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.860855  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.863129  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.865326  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.867538  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.869736  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.871948  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.874222  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.876419  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.878632  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.880829  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.883102  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.885315  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.887512  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.889725  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.891922  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.894196  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.896408  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.898605  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.900818  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.903091  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.905289  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.907501  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.909698  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.911911  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.914185  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.916382  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.918594  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.920807  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.923065  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.925278  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.927490  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.929688  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.931885  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.934174  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.936371  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.938583  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.940781  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.943054  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
224.945267  16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
