# GET [h], theta [deg], phi [deg]
233.30396,87.60435,86.213826
233.30486,86.839373,86.136662
233.30577,86.074556,86.058686
233.30667,85.309903,85.979843
233.30757,84.545417,85.900111
233.30847,83.781104,85.819443
233.30945,82.9582,85.731461
233.31035,82.194262,85.64869
233.31125,81.430517,85.564825
233.31215,80.666966,85.47983
233.31305,79.90362,85.393636
233.31396,79.140478,85.30622
233.31487,78.377551,85.217523
233.31577,77.614845,85.127466
233.50215,82.124378,-83.101758
233.50305,82.8861,-83.179229
233.50395,83.648053,-83.255212
233.50493,84.468812,-83.33544
233.50583,85.231154,-83.408486
233.50673,85.993686,-83.480173
233.50764,86.756398,-83.55057
233.50854,87.519302,-83.619675
233.50945,88.282368,-83.687564
233.51035,89.0456,-83.754264
233.51125,89.808999,-83.819785
233.51215,90.572567,-83.884186
233.51312,91.395035,-83.952332
233.51402,92.158906,-84.014519
233.51492,92.922925,-84.075669
233.51584,93.687076,-84.135829
233.51674,94.451294,-84.195361
233.51764,95.214648,-84.257889
233.51854,95.978148,-84.319531
233.51944,96.741778,-84.380314
233.52034,97.505513,-84.44026
233.52126,98.269392,-84.499412
233.52222,99.09216,-84.562245
233.52313,99.856259,-84.619835
233.52403,100.62048,-84.676698
233.52493,101.38483,-84.732869
233.52583,102.14925,-84.788395
233.52673,102.9138,-84.843288
233.52763,103.67843,-84.897563
233.52855,104.44317,-84.951263
233.52945,105.20799,-85.004423
233.53041,106.03175,-85.061071
233.53133,106.79676,-85.113145
233.53223,107.56183,-85.164759
233.53313,108.327,-85.21592
233.53639,111.09233,-85.397277
233.5373,111.85736,-85.446629
233.5382,112.62244,-85.495663
233.5391,113.38757,-85.544415
233.54,114.15278,-85.592928
233.54097,114.97693,-85.644908
233.54187,115.74223,-85.692992
233.54277,116.50762,-85.740873
233.54369,117.27304,-85.788625
233.54459,118.03852,-85.836258
233.54549,118.80403,-85.883805
233.54639,119.5696,-85.931304
233.54729,120.33522,-85.978779
233.54819,121.10086,-86.02624
233.54916,121.92545,-86.077401
233.55006,122.69117,-86.124759
233.55098,123.4569,-86.169383
233.55188,124.22267,-86.21409
233.55278,124.98847,-86.258929
233.55368,125.75432,-86.303915
233.55458,126.52018,-86.349084
233.55548,127.28607,-86.394503
233.5564,128.05198,-86.440163
233.5573,128.81792,-86.486124
233.55826,129.64278,-86.536037
233.55917,130.40877,-86.582781
233.56007,131.17475,-86.629951
233.56097,131.94077,-86.677609
233.56187,132.70678,-86.725811
233.56277,133.47282,-86.774611
233.56367,134.23885,-86.824061
233.56459,135.0049,-86.874204
233.56549,135.77094,-86.925128
233.56645,136.59593,-86.980911
233.5684,138.24565,-87.082917
233.5693,139.0116,-87.130906
233.57028,139.83645,-87.18368
233.57118,140.60241,-87.233789
233.57208,141.36835,-87.285017
233.57298,142.13427,-87.337501
233.57388,142.90021,-87.391293
233.5748,143.66614,-87.446518
233.5757,144.43206,-87.503341
233.5766,145.19795,-87.561853
233.5775,145.96383,-87.622171
233.57848,146.78861,-87.689387
233.57938,147.55445,-87.754016
233.58028,148.32027,-87.821018
233.58118,149.08606,-87.890542
233.58208,149.8518,-87.962858
233.583,150.61752,-88.038188
233.5839,151.38419,-88.106956
233.5848,152.15147,-88.172501
233.5857,152.91871,-88.241081
233.5866,153.68593,-88.313033
233.58757,154.51212,-88.39463
233.58847,155.27928,-88.474604
233.58937,156.04639,-88.55913
233.59027,156.81345,-88.648599
233.59119,157.58047,-88.743579
233.59209,158.34742,-88.844689
233.59299,159.11431,-88.952621
233.59389,159.88112,-89.068219
233.59479,160.64785,-89.192357
233.59576,161.47348,-89.336878
233.59666,162.24,-89.482535
233.59756,163.00642,-89.640779
233.59846,163.77268,-89.813439
233.59938,164.53878,-90.002642
233.60028,165.30459,-90.200868
233.60118,166.06991,-90.396006
233.60208,166.8351,-90.613341
233.60298,167.60003,-90.857267
233.60388,168.36474,-91.132756
233.60486,169.18793,-91.47264
233.60576,169.95192,-91.837742
233.60667,170.71544,-92.262638
233.60757,171.47834,-92.763294
233.60847,172.24049,-93.362082
233.60938,173.00159,-94.091069
233.61028,173.76129,-94.997458
233.61118,174.51897,-96.154827
233.61208,175.27372,-97.682331
233.61305,176.08123,-99.983942
233.61395,176.82264,-103.16365
233.61487,177.54834,-108.25058
233.61577,178.23882,-117.45622
233.61667,178.82997,-137.04399
233.61757,179.1081,-178.05176
233.61847,178.81635,141.51087
233.61937,178.21517,122.60049
233.62029,177.52022,113.70284
233.62119,176.79187,108.76752
233.62215,175.99101,105.48373
233.62306,175.23937,103.43036
233.62396,174.48329,101.93947
233.62486,173.72436,100.80948
233.62576,172.9635,99.924299
233.62666,172.2013,99.212974
233.62756,171.43808,98.628974
233.62848,170.67413,98.141511
233.62938,169.9096,97.728703
233.63034,169.08576,97.349512
233.6323,167.43689,96.742943
233.6332,166.67093,96.51334
233.63417,165.84598,96.256852
233.63507,165.0797,96.039061
233.63597,164.31322,95.843109
233.63687,163.54655,95.665911
233.63777,162.77974,95.50518
233.63869,162.01282,95.358664
233.63959,161.24577,95.224695
233.64049,160.47861,95.101775
233.64139,159.71136,94.988688
233.64236,158.88501,94.876724
233.64326,158.1176,94.780862
233.64417,157.35013,94.692034
233.64507,156.5826,94.609542
233.64597,155.81501,94.532802
233.64688,155.04742,94.46134
233.64778,154.27976,94.394646
233.64868,153.51204,94.332326
233.64958,152.74431,94.274037
233.65048,151.97719,94.208534
233.65146,151.15161,94.132505
233.65236,150.38494,94.066074
233.65326,149.61823,94.003502
233.65416,148.85147,93.944356
233.65508,148.08468,93.888529
233.65598,147.31784,93.835695
233.65688,146.55097,93.785718
233.65778,145.78407,93.738404
233.65868,145.01714,93.693575
233.65965,144.19118,93.647905
233.66055,143.4242,93.607766
233.66145,142.65719,93.569704
233.66235,141.89014,93.533572
233.66327,141.12308,93.499286
233.66417,140.35601,93.466746
233.66507,139.58891,93.435824
233.66597,138.82179,93.406526
233.66687,138.05459,93.375981
233.66777,137.28711,93.337933
233.66875,136.46057,93.298836
233.66965,135.69303,93.264203
233.67056,134.92548,93.231085
233.67146,134.1579,93.19941
233.67236,133.39029,93.169126
233.67326,132.62266,93.140163
233.67416,131.85502,93.112466
233.67506,131.08735,93.085983
233.67598,130.31966,93.060654
233.67694,129.4929,93.034626
233.67784,128.72518,93.011571
233.67876,127.95744,92.989541
233.67966,127.18969,92.968509
233.68056,126.42191,92.948418
233.68257,124.70914,92.906883
233.68347,123.9414,92.888411
233.68437,123.17403,92.863826
233.68527,122.40665,92.840181
233.68619,121.63925,92.817433
233.68709,120.87183,92.79557
233.68799,120.10439,92.774545
233.68896,119.2779,92.752822
233.68987,118.51042,92.733479
233.69077,117.74294,92.714895
233.69167,116.97544,92.697066
233.69257,116.20792,92.679969
233.69347,115.44039,92.663561
233.69438,114.67284,92.647831
233.69528,113.90528,92.632776
233.69618,113.13771,92.61837
233.69708,112.37013,92.604596
233.69806,111.54349,92.590459
233.69896,110.77588,92.577952
233.69986,110.00826,92.56602
233.70076,109.24133,92.549558
233.70166,108.47452,92.532747
233.70258,107.7077,92.516537
233.70348,106.94086,92.500917
233.70438,106.17401,92.485878
233.70528,105.40714,92.471376
233.70625,104.58127,92.456407
233.70715,103.81437,92.443041
233.70805,103.04747,92.430201
233.70895,102.28055,92.417882
233.70985,101.51363,92.406065
233.71077,100.74669,92.394746
233.71167,99.979738,92.383894
233.71257,99.212774,92.373538
233.71347,98.445809,92.363657
233.71437,97.678828,92.354221
233.71535,96.852839,92.344582
233.71625,96.085844,92.336102
233.71715,95.318882,92.326484
233.71805,94.551953,92.315958
233.71896,93.785013,92.305872
233.71986,93.018065,92.296224
233.72076,92.251109,92.286991
233.72166,91.484139,92.278176
233.72256,90.717164,92.269777
233.72354,89.891185,92.261208
233.72444,89.124192,92.253653
233.72534,88.357189,92.246493
233.72626,87.590179,92.239736
233.72716,86.823165,92.233388
233.72806,86.056143,92.227424
233.72896,85.289112,92.22184
233.72986,84.522077,92.216644
233.73076,83.755033,92.211837
233.73167,82.987983,92.20741
233.73264,82.161925,92.203071
233.73354,81.394862,92.199436
233.73445,80.627805,92.196138
233.73535,79.860816,92.192913
233.73625,79.093826,92.190082
233.73715,78.326827,92.18761
233.73805,77.559825,92.185528
233.73895,76.79282,92.183832
233.73987,76.025808,92.182505
233.74083,75.199792,92.181509
233.74173,74.432773,92.180992
233.74265,73.665748,92.180843
233.74355,72.898722,92.181105
233.74445,72.131693,92.181762
233.74535,71.364659,92.182804
233.92577,81.714728,-96.613022
233.92667,82.476674,-96.656258
233.92757,83.238464,-96.700507
233.92847,84.000072,-96.745806
233.92938,84.761545,-96.792175
233.93028,85.522841,-96.839621
233.93118,86.283967,-96.888169
233.93208,87.044896,-96.937857
233.93298,87.805677,-96.988706
233.93396,88.62662,-97.043568
233.93486,89.389704,-97.095158
233.93576,90.152613,-97.147992
233.93666,90.915341,-97.20211
233.93758,91.677887,-97.257526
233.93848,92.440256,-97.314268
233.93938,93.202419,-97.372398
233.94028,93.964388,-97.43191
233.94118,94.726155,-97.492846
233.94215,95.546287,-97.560131
233.94305,96.307619,-97.62416
233.94395,97.068733,-97.689731
233.94485,97.829624,-97.756886
233.94577,98.590288,-97.825659
233.94667,99.350726,-97.896112
233.94757,100.11092,-97.968254
233.94847,100.87086,-98.042167
233.94937,101.63055,-98.117877
233.95027,102.39058,-98.194414
233.95125,103.21032,-98.276444
233.95215,103.97124,-98.354661
233.95305,104.7319,-98.434882
233.95396,105.49231,-98.517161
233.95486,106.25245,-98.601582
233.95576,107.0123,-98.688191
233.95667,107.77186,-98.777053
233.95757,108.53115,-98.868237
233.95847,109.29012,-98.961812
233.95944,110.10712,-99.06535
233.96034,110.86543,-99.164131
233.96124,111.62341,-99.265563
233.96216,112.38104,-99.369684
233.96306,113.13832,-99.476633
233.96396,113.89521,-99.586481
233.96486,114.65176,-99.699302
233.96576,115.40789,-99.815228
233.96666,116.16362,-99.934369
233.96758,116.92188,-100.04919
233.96854,117.73807,-100.17661
233.96945,118.49554,-100.29853
233.97035,119.25259,-100.42405
233.97125,120.00924,-100.55332
233.97215,120.76543,-100.68644
233.97305,121.52119,-100.82359
233.97395,122.27644,-100.96491
233.97485,123.0312,-101.11055
233.97577,123.78546,-101.2607
233.97673,124.59716,-101.42762
233.97765,125.35028,-101.58766
233.97855,126.10284,-101.75279
233.97945,126.85477,-101.92319
233.98035,127.60608,-102.09908
233.98125,128.35674,-102.28072
233.98215,129.10669,-102.46832
233.98306,129.85595,-102.66216
233.98396,130.60623,-102.85413
233.98486,131.35658,-103.04894
233.98584,132.16387,-103.2664
233.98674,132.91269,-103.4758
233.98764,133.66072,-103.69278
233.98854,134.40792,-103.91763
233.98944,135.15424,-104.15077
233.99034,135.89964,-104.39258
233.99126,136.64406,-104.64352
233.99216,137.38747,-104.90405
233.99306,138.12979,-105.17463
233.99403,138.92796,-105.47793
233.99493,139.66786,-105.77117
233.99583,140.40648,-106.0762
233.99673,141.14375,-106.39373
233.99763,141.87961,-106.7244
233.99854,142.61395,-107.06894
233.99945,143.34668,-107.42822
234.00035,144.07946,-107.79495
234.00125,144.81336,-108.16458
234.00215,145.54556,-108.55108
234.00313,146.33203,-108.98732
234.00403,147.06031,-109.4122
234.00493,147.78647,-109.85745
234.00583,148.51043,-110.32437
234.00673,149.23196,-110.8144
234.00764,149.95093,-111.32916
234.00854,150.66713,-111.87031
234.00945,151.38035,-112.43977
234.01035,152.09037,-113.03954
234.01132,152.85113,-113.7219
234.01222,153.55364,-114.39193
234.01312,154.2521,-115.09977
234.01402,154.94611,-115.84835
234.01492,155.63535,-116.64083
234.01584,156.31938,-117.48069
234.01674,156.99812,-118.36936
234.01764,157.67633,-119.28282
234.01854,158.34818,-120.25491
234.01944,159.01313,-121.29066
234.02042,159.72067,-122.48351
234.02132,160.36892,-123.66951
234.02222,161.00784,-124.93768
234.02313,161.63644,-126.29532
234.02403,162.25365,-127.75006
234.02493,162.85822,-129.31044
234.02583,163.44874,-130.98541
234.02673,164.02366,-132.78461
234.02763,164.58122,-134.71786
234.02861,165.16002,-136.96167
234.02951,165.67504,-139.20627
234.03041,166.16595,-141.61618
234.03133,166.63011,-144.20021
234.03223,167.06462,-146.96584
234.03313,167.46639,-149.91792
234.03403,167.84318,-153.02861
234.03493,168.18474,-156.32117
234.03583,168.48448,-159.79901
234.03674,168.73901,-163.44984
234.0377,168.95896,-167.55278
234.0386,169.10998,-171.49338
234.03952,169.20756,-175.52584
234.04042,169.25022,-179.6118
234.04132,169.23725,176.29063
234.04222,169.16889,172.22374
234.04312,169.04613,168.22786
234.04402,168.87077,164.33961
234.04494,168.64524,160.58935
234.0459,168.34959,156.73193
234.0468,168.0295,153.33588
234.04771,167.66903,150.1285
234.04861,167.27159,147.11349
234.04951,166.84052,144.28972
234.05042,166.38509,141.63469
234.05132,165.9088,139.13627
234.05222,165.40695,136.80669
234.05313,164.88211,134.63674
234.05403,164.33657,132.61644
234.055,163.7283,130.59657
234.05591,163.14617,128.85497
234.05681,162.54906,127.23241
234.05771,161.93848,125.71978
234.05861,161.31572,124.30832
234.05951,160.68195,122.99001
234.06041,160.03822,121.75743
234.06133,159.38544,120.6036
234.06223,158.72447,119.52232
234.0632,158.00431,118.43243
234.0641,157.32851,117.48393
234.065,156.64654,116.59179
234.0659,155.95889,115.75167
234.0668,155.26733,114.95472
234.0677,154.57794,114.17562
234.0686,153.88377,113.43873
234.06952,153.18521,112.74106
234.07042,152.48259,112.07982
234.07132,151.77622,111.45246
234.0723,151.0116,110.81215
234.0732,150.29824,110.24801
234.0741,149.58188,109.71125
234.075,148.86273,109.20005
234.0759,148.14095,108.71277
234.07681,147.41673,108.24789
234.07771,146.69023,107.80401
234.07861,145.96157,107.37988
234.07951,145.2309,106.97426
234.08049,144.44192,106.5569
234.08139,143.70744,106.18637
234.08229,142.9713,105.83124
234.08319,142.23358,105.49064
234.08409,141.49895,105.14574
234.085,140.76363,104.811
234.0859,140.02683,104.48905
234.0868,139.28864,104.17928
234.0877,138.54912,103.88099
234.08868,137.7513,103.57196
234.08958,137.00924,103.29574
234.09048,136.26606,103.02932
234.09138,135.5218,102.77223
234.09229,134.7765,102.52401
234.0932,134.03024,102.28423
234.0941,133.28305,102.05251
234.095,132.53497,101.82845
234.0959,131.78605,101.61169
234.0968,131.03631,101.40196
234.09778,130.22803,101.18352
234.09868,129.47672,100.9873
234.09958,128.72471,100.79716
234.10048,127.97392,100.605
234.1014,127.22407,100.41181
234.1023,126.47354,100.22421
234.1032,125.72234,100.04196
234.1041,124.97051,99.86483
234.105,124.21807,99.69262
234.10597,123.40709,99.512416
234.10687,122.65346,99.349769
234.10777,121.89929,99.191463
234.10867,121.14461,99.037304
234.10959,120.38942,98.887136
234.11049,119.63376,98.740816
234.11139,118.87763,98.598183
234.11229,118.12106,98.459103
234.11319,117.36406,98.323432
234.11409,116.60665,98.191042
234.11507,115.79054,98.052019
234.11597,115.03232,97.926066
234.11688,114.27452,97.800776
234.11778,113.51907,97.670774
234.11868,112.76324,97.543559
234.11958,112.00705,97.419052
234.12048,111.25052,97.297157
234.12138,110.49365,97.177765
234.1223,109.73646,97.060797
234.12326,108.92069,96.93741
234.12416,108.16287,96.825168
234.12508,107.40477,96.715077
234.12598,106.64638,96.607066
234.12688,105.88774,96.501059
234.12778,105.12884,96.39696
234.12868,104.36968,96.294735
234.12958,103.61029,96.194274
234.1305,102.85067,96.095539
234.1314,102.09083,95.998471
234.13235,101.27229,95.895709
234.13327,100.51201,95.801876
234.13417,99.752103,95.704185
234.13507,98.992038,95.607473
234.13597,98.231785,95.512159
234.13687,97.471342,95.418163
234.13777,96.710719,95.32543
234.13869,95.949922,95.233931
234.13959,95.188963,95.143577
234.14055,94.369292,95.047552
234.14146,93.608007,94.959456
234.14236,92.84658,94.872394
234.14326,92.085011,94.786287
234.14417,91.323312,94.701096
234.14507,90.561483,94.616779
234.14597,89.799536,94.533294
234.14688,89.037471,94.450596
234.14778,88.275298,94.368616
234.14868,87.513018,94.287359
234.14966,86.691991,94.200566
234.15056,85.930343,94.119318
234.15146,85.169128,94.03783
234.15236,84.407824,93.956849
234.15326,83.646438,93.876358
234.15416,82.88497,93.796295
234.15508,82.123434,93.716633
234.15598,81.361829,93.637323
234.15688,80.60016,93.558333
234.15785,79.779837,93.47357
234.15875,79.018052,93.395093
234.15965,78.25622,93.316797
234.16055,77.494345,93.238643
234.16145,76.73243,93.1606
234.16235,75.970481,93.082603
234.16327,75.208503,93.004625
234.16417,74.446498,92.926601
234.16507,73.684474,92.848521
234.16597,72.922435,92.770328
234.16695,72.101786,92.686776
234.16785,71.339741,92.60901
234.16875,70.577686,92.53097
234.16965,69.815626,92.452653
234.17056,69.053564,92.373981
234.17146,68.291507,92.294918
234.17236,67.529458,92.215426
234.17326,66.767421,92.135421
234.17416,66.005402,92.054872
234.17514,65.184792,91.967445
234.35986,91.593564,-85.14229
234.36076,92.354818,-85.158761
234.36166,93.116114,-85.174375
234.36256,93.877436,-85.189173
234.36348,94.638817,-85.203117
234.36438,95.400224,-85.216259
234.36534,96.220243,-85.229501
234.36626,96.981724,-85.240944
234.36716,97.743235,-85.251588
234.36806,98.508641,-85.262199
234.36896,99.279084,-85.273021
234.36986,100.04957,-85.283012
234.37076,100.82009,-85.2922
234.37167,101.59062,-85.300565
234.37257,102.36119,-85.308134
234.37354,103.19107,-85.315377
234.37445,103.96169,-85.32127
234.37535,104.73234,-85.326335
234.37625,105.50302,-85.330592
234.37715,106.27371,-85.334028
234.37805,107.04444,-85.336623
234.37895,107.81517,-85.338418
234.37987,108.58594,-85.339373
234.38077,109.35672,-85.339468
234.38167,110.12753,-85.338731
234.38264,110.95763,-85.336969
234.38354,111.72763,-85.334531
234.38445,112.49336,-85.331788
234.38535,113.25912,-85.328158
234.38625,114.02491,-85.323662
234.38715,114.7907,-85.318247
234.38806,115.55649,-85.311936
234.38896,116.32229,-85.304692
234.38986,117.08811,-85.296501
234.39084,117.91285,-85.286606
234.39174,118.67869,-85.276398
234.39264,119.44454,-85.265186
234.39354,120.21039,-85.252953
234.39444,120.97624,-85.239656
234.39534,121.7421,-85.225306
234.39626,122.50796,-85.20983
234.39716,123.27382,-85.193239
234.39806,124.03969,-85.175462
234.39896,124.80556,-85.156499
234.39993,125.63033,-85.134702
234.40083,126.39617,-85.110544
234.40173,127.16199,-85.08458
234.40263,127.9278,-85.057199
234.40355,128.69362,-85.028326
234.40445,129.4594,-84.997963
234.40535,130.22517,-84.965994
234.40625,130.99094,-84.932374
234.40715,131.75666,-84.897065
234.40813,132.58126,-84.857041
234.40903,133.34697,-84.817938
234.40993,134.11262,-84.776915
234.41083,134.87825,-84.733857
234.41174,135.64387,-84.688662
234.41264,136.40942,-84.641265
234.41354,137.17495,-84.591549
234.41444,137.94046,-84.539398
234.41534,138.70591,-84.484665
234.41624,139.4713,-84.427263
234.41722,140.29487,-84.359052
234.41812,141.05892,-84.28962
234.41902,141.82291,-84.21684
234.41994,142.58683,-84.140474
234.42084,143.35066,-84.060342
234.42174,144.11442,-83.976205
234.42264,144.87807,-83.887822
234.42354,145.64163,-83.794918
234.42444,146.40508,-83.697178
234.42542,147.22713,-83.586157
234.42632,147.99033,-83.477321
234.42722,148.75339,-83.362577
234.42813,149.5163,-83.241463
234.42903,150.27908,-83.113513
234.42993,151.04164,-82.978194
234.43083,151.80406,-82.834905
234.43173,152.56625,-82.683055
234.43263,153.32822,-82.521846
234.43355,154.08979,-82.348452
234.43451,154.90868,-82.137541
234.43541,155.66871,-81.92836
234.43633,156.42839,-81.705085
234.43723,157.18765,-81.466276
234.43813,157.94648,-81.21039
234.43903,158.70481,-80.935616
234.43993,159.46258,-80.63988
234.44083,160.21974,-80.320777
234.44174,160.97621,-79.975578
234.4427,161.78997,-79.570952
234.4436,162.54471,-79.160656
234.44452,163.29844,-78.7125
234.44542,164.05101,-78.221252
234.44632,164.80226,-77.680523
234.44722,165.55198,-77.082776
234.44812,166.29992,-76.418764
234.44902,167.04575,-75.677258
234.44994,167.78909,-74.844374
234.45084,168.52785,-73.876368
234.45181,169.31887,-72.678437
234.45271,170.0485,-71.394879
234.45361,170.77228,-69.908064
234.45451,171.48873,-68.168284
234.45541,172.19583,-66.109678
234.45631,172.89077,-63.643556
234.45723,173.56962,-60.648285
234.45813,174.22669,-56.957665
234.45903,174.85363,-52.342582
234.46,175.48073,-45.984981
234.4609,175.99835,-38.38411
234.4618,176.42575,-28.754321
234.4627,176.7274,-16.949926
234.46361,176.86674,-3.4532136
234.46451,176.82238,10.45473
234.46542,176.60147,23.257308
234.46632,176.23497,34.035432
234.46722,175.75785,42.622439
234.4682,175.15839,49.778304
234.4691,174.54884,54.941217
234.47,173.90397,59.038109
234.4709,173.23384,62.336346
234.4718,172.54529,65.031779
234.4727,171.84298,67.266089
234.47362,171.13018,69.142527
234.47452,170.40922,70.737276
234.47542,169.68181,72.107207
234.47632,168.94924,73.295031
234.4773,168.15564,74.40836
234.4782,167.41514,75.315262
234.4791,166.67182,76.120315
234.48,165.92606,76.839344
234.4809,165.17833,77.48515
234.48181,164.42885,78.06816
234.48271,163.67783,78.596794
234.48361,162.92505,79.07196
234.48451,162.16964,79.487634
234.48549,161.35511,79.89674
234.48639,160.59797,80.245105
234.48729,159.84014,80.566624
234.48819,159.0817,80.864155
234.48909,158.32272,81.140205
234.49,157.56325,81.396901
234.4909,156.80331,81.636165
234.4918,156.04299,81.859601
234.4927,155.28231,82.068685
234.4936,154.5213,82.26467
234.49458,153.70147,82.462374
234.49548,152.93987,82.634606
234.49638,152.17802,82.796847
234.4973,151.41595,82.949813
234.4982,150.65369,83.094319
234.4991,149.89122,83.230904
234.5,149.12858,83.36021
234.5009,148.36495,83.471744
234.5018,147.60113,83.576685
234.50278,146.77845,83.6836
234.50368,146.01442,83.777647
234.50458,145.2503,83.86692
234.5055,144.4861,83.951758
234.5064,143.72181,84.032416
234.5073,142.95745,84.109179
234.5082,142.19303,84.182194
234.5091,141.42854,84.251752
234.51,140.66399,84.31798
234.51091,139.89939,84.381107
234.51187,139.07593,84.445767
234.51277,138.31123,84.502914
234.51369,137.54649,84.557395
234.51459,136.78171,84.609346
234.51549,136.0169,84.658888
234.51639,135.25206,84.706162
234.51729,134.48707,84.7457
234.51819,133.72199,84.780067
234.5191,132.95692,84.81264
234.52007,132.13298,84.845803
234.52097,131.36789,84.874874
234.52188,130.6028,84.902372
234.52278,129.83771,84.928342
234.52368,129.07263,84.952845
234.52458,128.30754,84.975906
234.52548,127.54246,84.997618
234.52638,126.77739,85.018005
234.5273,126.01233,85.03709
234.5282,125.24727,85.054924
234.52916,124.42338,85.07278
234.53008,123.65834,85.088133
234.53098,122.89332,85.102365
234.53188,122.12832,85.115474
234.53278,121.36332,85.1275
234.53368,120.59812,85.13697
234.53458,119.83243,85.142275
234.53549,119.06678,85.146638
234.53639,118.30115,85.150068
234.53735,117.47666,85.152755
234.53827,116.7111,85.154297
234.53917,115.94556,85.154959
234.54007,115.18005,85.154765
234.54097,114.41457,85.153693
234.54187,113.64913,85.151784
234.54277,112.88373,85.149036
234.54369,112.11835,85.145426
234.54459,111.35301,85.141024
234.54549,110.58771,85.135794
234.54646,109.76359,85.12924
234.54736,108.99836,85.122321
234.54826,108.23318,85.114585
234.54916,107.46804,85.106053
234.55006,106.70295,85.096703
234.55098,105.93839,85.085311
234.55188,105.17389,85.073142
234.55278,104.40942,85.060169
234.55368,103.645,85.046411
234.55466,102.82183,85.030704
234.55556,102.05751,85.015291
234.55646,101.29324,84.99908
234.55736,100.52902,84.982075
234.55826,99.764852,84.96426
234.55917,99.000733,84.945616
234.56007,98.23667,84.926162
234.56097,97.472662,84.905874
234.56187,96.708715,84.884748
234.56277,95.944821,84.862781
234.56375,95.122233,84.838162
234.56465,94.358467,84.814406
234.56555,93.594766,84.789791
234.56645,92.831126,84.764271
234.56737,92.066259,84.738695
234.56827,91.300911,84.712569
234.56917,90.535621,84.685506
234.57007,89.770392,84.657518
234.57097,89.005221,84.628546
234.57195,88.181264,84.596264
234.57285,87.41623,84.565273
234.57375,86.651262,84.533254
234.57465,85.886364,84.500215
234.57556,85.121538,84.46613
234.57646,84.356786,84.430984
234.57736,83.592108,84.394729
234.57826,82.827509,84.357379
234.57916,82.062991,84.318898
234.58006,81.298554,84.279251
234.58104,80.475409,84.235223
234.58194,79.711153,84.193088
234.58284,78.946986,84.149696
234.58376,78.182911,84.105045
234.58466,77.418933,84.059083
234.58556,76.655055,84.011794
234.58646,75.891278,83.963126
234.58736,75.127605,83.913053
234.58826,74.364042,83.861532
234.58923,73.541868,83.804401
234.59013,72.77854,83.749754
234.59105,72.015331,83.693532
234.59195,71.252247,83.635718
234.59285,70.489289,83.576221
234.59375,69.726462,83.515022
234.59465,68.96377,83.452036
234.59555,68.201217,83.387256
234.59737,66.676555,83.252007
234.78667,94.366841,-91.598013
234.78757,95.126995,-91.689739
234.78847,95.887022,-91.781955
234.78937,96.646925,-91.874706
234.79028,97.406676,-91.968044
234.79118,98.166296,-92.062009
234.79208,98.92575,-92.156669
234.79298,99.685046,-92.252073
234.79388,100.44419,-92.348266
234.79486,101.26151,-92.452828
234.79576,102.02028,-92.550854
234.79666,102.77887,-92.649845
234.79758,103.53726,-92.749869
234.79848,104.29545,-92.850979
234.79938,105.05345,-92.953237
234.80028,105.81195,-93.055933
234.80118,106.57249,-93.157469
234.80208,107.33281,-93.260347
234.80305,108.15139,-93.372723
234.80396,108.91129,-93.4786
234.80486,109.67094,-93.586045
234.80577,110.43034,-93.695124
234.80667,111.18951,-93.805926
234.80757,111.94842,-93.918516
234.80847,112.70707,-94.03298
234.80937,113.46544,-94.149408
234.81027,114.22352,-94.267888
234.81119,114.98133,-94.388506
234.81215,115.79706,-94.520936
234.81305,116.5542,-94.646343
234.81396,117.31101,-94.774203
234.81487,118.06747,-94.90464
234.81577,118.8236,-95.037758
234.81667,119.57934,-95.173688
234.81757,120.33686,-95.306736
234.81847,121.09417,-95.442389
234.81938,121.85112,-95.581156
234.82034,122.66585,-95.734267
234.82124,123.42197,-95.879996
234.82216,124.17769,-96.02931
234.82306,124.93297,-96.182374
234.82396,125.68779,-96.339357
234.82486,126.44215,-96.50043
234.82576,127.19603,-96.66579
234.82666,127.94939,-96.835654
234.82758,128.7022,-97.010226
234.82848,129.45449,-97.189708
234.82944,130.26397,-97.388783
234.83035,131.01504,-97.579276
234.83125,131.76545,-97.775466
234.83215,132.51519,-97.977649
234.83305,133.26426,-98.186108
234.83395,134.01471,-98.393356
234.83485,134.76576,-98.602691
234.83577,135.51611,-98.819033
234.83667,136.26573,-99.042799
234.83765,137.07214,-99.292478
234.83855,137.8201,-99.532873
234.83945,138.56719,-99.781963
234.84035,139.31339,-100.04022
234.84125,140.05863,-100.30817
234.84215,140.80285,-100.58636
234.84305,141.54601,-100.87537
234.84396,142.28803,-101.17588
234.84486,143.02887,-101.48854
234.84576,143.76846,-101.81407
234.84674,144.56343,-102.18003
234.84764,145.30011,-102.53498
234.84854,146.0353,-102.90551
234.84944,146.76885,-103.29261
234.85034,147.50237,-103.69047
234.85126,148.23786,-104.09203
234.85216,148.97155,-104.51303
234.85306,149.70336,-104.95483
234.85396,150.43314,-105.41893
234.85493,151.21659,-105.94556
234.85583,151.94164,-106.46137
234.85674,152.66413,-107.00503
234.85764,153.38386,-107.57872
234.85854,154.10062,-108.18481
234.85945,154.81412,-108.82594
234.86035,155.5241,-109.505
234.86125,156.23023,-110.22516
234.86215,156.93219,-110.99
234.86305,157.62957,-111.80344
234.86403,158.37497,-112.73872
234.86493,159.06138,-113.66743
234.86583,159.74166,-114.65965
234.86673,160.41531,-115.72091
234.86765,161.08853,-116.82147
