 224.91785 336.03967 -70.26169
 224.91882 336.0454 -70.23733
 224.91972 336.05075 -70.21471
 224.92062 336.05606 -70.192085
 224.92152 336.0614 -70.169464
 224.92242 336.06674 -70.146835
 224.92334 336.0721 -70.124214
 224.92514 336.0828 -70.07897
 224.92604 336.08817 -70.05635
 224.92694 336.0935 -70.03372
 224.92792 336.0993 -70.00936
 224.92882 336.10468 -69.98674
 224.92972 336.11005 -69.96411
 224.93062 336.11542 -69.94149
 224.93153 336.1208 -69.91886
 224.93243 336.1262 -69.89624
 224.93333 336.13156 -69.87362
 224.93423 336.1436 -69.875336
 224.93513 336.15732 -69.88339
 224.93611 336.17212 -69.89207
 224.93701 336.18588 -69.900116
 224.93791 336.19968 -69.908165
 224.93881 336.21347 -69.91622
 224.93973 336.22726 -69.92426
 224.94063 336.2411 -69.932304
 224.94153 336.2549 -69.94035
 224.94243 336.26874 -69.948395
 224.94333 336.2826 -69.956436
 224.94423 336.29648 -69.96447
 224.9452 336.31143 -69.97313
 224.9461 336.32532 -69.98116
 224.94702 336.3392 -69.98919
 224.94792 336.35312 -69.99722
 224.94882 336.36707 -70.00526
 224.94972 336.381 -70.01328
 224.95062 336.38306 -70.03052
 224.95152 336.37247 -70.05751
 224.95242 336.36188 -70.0845
 224.9534 336.35046 -70.11358
 224.9543 336.33984 -70.14057
 224.95522 336.32925 -70.167564
 224.95612 336.31863 -70.19456
 224.95702 336.308 -70.22156
 224.95792 336.2974 -70.24855
 224.95882 336.28677 -70.27554
 224.95972 336.27612 -70.30254
 224.96063 336.2655 -70.32954
 224.96431 336.22205 -70.4396
 224.96521 336.2114 -70.4666
 224.96611 336.2007 -70.4936
 224.96701 336.1835 -70.519424
 224.96791 336.13608 -70.53985
 224.96883 336.0886 -70.56027
 224.96973 336.041 -70.58069
 224.97069 335.98965 -70.60267
 224.9716 335.9419 -70.62307
 224.9725 335.89407 -70.64347
 224.9734 335.84613 -70.663864
 224.9743 335.79813 -70.68425
 224.9752 335.75003 -70.70463
 224.9761 335.70184 -70.725006
 224.97702 335.6536 -70.74538
 224.97792 335.60522 -70.76573
 224.97888 335.55307 -70.78765
 224.9798 335.50455 -70.80801
 224.9807 335.45593 -70.82835
 224.9816 335.40723 -70.84868
 224.9825 335.35843 -70.86901
 224.9834 335.30957 -70.889336
 224.9843 335.2595 -70.895966
 224.98521 335.20926 -70.90054
 224.98611 335.15897 -70.90511
 224.98701 335.10867 -70.90967
 224.98799 335.05447 -70.914566
 224.98889 335.00415 -70.91909
 224.98979 334.95377 -70.923615
 224.99069 334.90338 -70.92812
 224.9916 334.853 -70.932625
 224.9925 334.80255 -70.93711
 224.99341 334.7521 -70.94158
 224.99431 334.7016 -70.94605
 224.99521 334.65112 -70.9505
 224.99619 334.5967 -70.955284
 224.99709 334.54617 -70.95972
 224.99799 334.49557 -70.96413
 224.99889 334.445 -70.96854
 224.99979 334.39438 -70.97293
 225.0007 334.3867 -70.96566
 225.0016 334.41232 -70.949326
 225.0025 334.43793 -70.93299
 225.0034 334.4635 -70.91665
 225.0043 334.48904 -70.90031
 225.00528 334.5165 -70.88271
 225.00618 334.542 -70.86637
 225.00708 334.56744 -70.85003
 225.00798 334.59283 -70.83368
 225.0089 334.61823 -70.81734
 225.0098 334.64355 -70.80099
 225.0107 334.66885 -70.784645
 225.0116 334.69412 -70.768295
 225.0125 334.71936 -70.751945
 225.01347 334.74652 -70.73434
 225.01437 334.7717 -70.71799
 225.01527 334.7968 -70.70163
 225.01617 334.82193 -70.68527
 225.01709 334.8452 -70.66615
 225.01799 334.86322 -70.638916
 225.01889 334.8812 -70.61168
 225.01979 334.89917 -70.58444
 225.02069 334.9171 -70.557205
 225.02159 334.93503 -70.529976
 225.02257 334.95428 -70.50065
 225.02347 334.97214 -70.47341
 225.02437 334.98996 -70.446175
 225.02528 335.00778 -70.418945
 225.02618 335.02554 -70.39171
 225.02708 335.0433 -70.36448
 225.02798 335.06104 -70.33725
 225.02888 335.07877 -70.31001
 225.02979 335.09644 -70.28278
 225.03076 335.11545 -70.253456
 225.03166 335.1331 -70.22623
 225.03256 335.1507 -70.19899
 225.03348 335.16827 -70.17176
 225.03438 335.19775 -70.15416
 225.03528 335.22784 -70.13709
 225.03618 335.25787 -70.12003
 225.03708 335.2879 -70.10296
 225.03798 335.31787 -70.08589
 225.0389 335.34778 -70.06882
 225.03986 335.37997 -70.05043
 225.04077 335.4098 -70.03335
 225.04167 335.4396 -70.01627
 225.04257 335.46936 -69.99919
 225.04347 335.49908 -69.98212
 225.04437 335.52878 -69.96503
 225.04527 335.5584 -69.947945
 225.04617 335.588 -69.930855
 225.04709 335.61758 -69.913765
 225.04805 335.64935 -69.89536
 225.04897 335.67883 -69.87827
 225.04987 335.70828 -69.861176
 225.05077 335.73807 -69.868484
 225.05167 335.76813 -69.88954
 225.05257 335.79828 -69.91059
 225.05347 335.8285 -69.931625
 225.05438 335.85876 -69.95266
 225.05528 335.88913 -69.97368
 225.05618 335.91956 -69.99468
 225.05716 335.95242 -70.0173
 225.05806 335.983 -70.03829
 225.05896 336.01364 -70.05927
 225.05986 336.0444 -70.08024
 225.06076 336.0752 -70.1012
 225.06166 336.10608 -70.122154
 225.06258 336.13705 -70.14309
 225.06348 336.1681 -70.16402
 225.06438 336.1992 -70.18494
 225.06535 336.2328 -70.20746
 225.06625 336.26407 -70.228355
 225.06715 336.28662 -70.250336
 225.06805 336.29156 -70.274506
 225.06895 336.29654 -70.298676
 225.06985 336.3015 -70.32285
 225.07077 336.30655 -70.347015
 225.07167 336.31158 -70.371185
 225.07257 336.31668 -70.39535
 225.07347 336.32178 -70.41951
 225.07445 336.3273 -70.445526
 225.07535 336.3325 -70.46969
 225.07625 336.33768 -70.49384
 225.07715 336.34293 -70.518
 225.07805 336.34818 -70.54215
 225.07896 336.3535 -70.5663
 225.07986 336.3588 -70.59045
 225.08076 336.36417 -70.61459
 225.08167 336.36957 -70.63874
 225.08264 336.3754 -70.66474
 225.08354 336.37967 -70.68834
 225.08444 336.33716 -70.689865
 225.08534 336.2946 -70.69138
 225.08624 336.25204 -70.692894
 225.08716 336.20947 -70.69439
 225.08806 336.16693 -70.69588
 225.08896 336.12433 -70.697365
 225.08986 336.08176 -70.69884
 225.09076 336.03918 -70.7003
 225.09174 335.9933 -70.701866
 225.09264 335.9507 -70.703316
 225.09354 335.9081 -70.70474
 225.09445 335.86548 -70.70618
 225.09535 335.82288 -70.70759
 225.09625 335.78024 -70.709
 225.09715 335.7376 -70.71041
 225.09805 335.69498 -70.7118
 225.09895 335.65234 -70.71318
 225.09993 335.6064 -70.71466
 225.10083 335.57733 -70.709656
 225.10173 335.55368 -70.702126
 225.10265 335.53003 -70.6946
 225.10355 335.5064 -70.687065
 225.10445 335.4828 -70.67952
 225.10535 335.4592 -70.67198
 225.10625 335.43564 -70.66443
 225.10715 335.41208 -70.656876
 225.10806 335.38855 -70.64932
 225.10902 335.36322 -70.64118
 225.10992 335.33975 -70.63361
 225.11084 335.31628 -70.62605
 225.11174 335.29282 -70.61848
 225.11264 335.26938 -70.6109
 225.11354 335.24597 -70.60332
 225.11444 335.2226 -70.59573
 225.11534 335.1992 -70.58815
 225.11626 335.17584 -70.58055
 225.11722 335.1471 -70.57366
 225.11812 335.1149 -70.569214
 225.11903 335.0827 -70.56476
 225.11993 335.05054 -70.5603
 225.12083 335.0184 -70.55584
 225.12173 334.98624 -70.55136
 225.12263 334.95413 -70.54688
 225.12354 334.922 -70.542404
 225.12445 334.88992 -70.53792
 225.12535 334.85782 -70.53342
 225.12631 334.8233 -70.528564
 225.12723 334.79126 -70.524055
 225.12813 334.75922 -70.51954
 225.12903 334.7272 -70.51502
 225.12993 334.6952 -70.51049
 225.13083 334.6632 -70.50596
 225.13173 334.63123 -70.50142
 225.13264 334.59924 -70.49687
 225.13354 334.56763 -70.4925
 225.13452 334.54828 -70.49585
 225.13542 334.53027 -70.49896
 225.13632 334.51227 -70.50207
 225.13722 334.49426 -70.50517
 225.13812 334.47626 -70.508286
 225.13902 334.45825 -70.51138
 225.13992 334.44022 -70.51448
 225.14084 334.4222 -70.517586
 225.14174 334.40417 -70.52069
 225.14264 334.38614 -70.52379
 225.14362 334.3667 -70.52712
 225.14452 334.34863 -70.53022
 225.14542 334.3306 -70.53331
 225.14632 334.31253 -70.53641
 225.14722 334.29446 -70.5395
 225.14813 334.2764 -70.54259
 225.14903 334.25833 -70.54568
 225.14993 334.24026 -70.54877
 225.15083 334.24048 -70.55637
 225.15181 334.24854 -70.566505
 225.15271 334.25604 -70.5759
 225.15361 334.26355 -70.585304
 225.15451 334.27106 -70.5947
 225.15541 334.27856 -70.6041
 225.15633 334.28613 -70.613495
 225.15723 334.29367 -70.62289
 225.15813 334.3012 -70.632286
 225.15903 334.30878 -70.641685
 225.15993 334.31635 -70.65108
 225.1609 334.32452 -70.66119
 225.1618 334.33212 -70.67058
 225.1627 334.33972 -70.67997
 225.1636 334.34732 -70.68936
 225.16452 334.35495 -70.698746
 225.16542 334.36258 -70.70814
 225.16632 334.37024 -70.71752
 225.16722 334.37512 -70.72782
 225.16812 334.37607 -70.739426
 225.1691 334.37708 -70.75192
 225.17 334.37802 -70.763535
 225.1709 334.379 -70.77514
 225.1718 334.37994 -70.78674
 225.17271 334.38092 -70.79835
 225.17361 334.38187 -70.80996
 225.17451 334.38284 -70.82156
 225.17542 334.38385 -70.83317
 225.17632 334.38483 -70.84477
 225.17729 334.3859 -70.85727
 225.17819 334.38687 -70.86887
 225.1791 334.38788 -70.88047
 225.18 334.3889 -70.892075
 225.18091 334.38992 -70.90368
 225.18181 334.39093 -70.91528
 225.18271 334.39194 -70.92689
 225.18361 334.40112 -70.93558
 225.18451 334.4827 -70.91831
 225.18541 334.56415 -70.901024
 225.18639 334.65173 -70.88238
 225.18729 334.7329 -70.865036
 225.1882 334.81396 -70.84767
 225.1891 334.89487 -70.830284
 225.19 334.97568 -70.81287
 225.1909 335.0563 -70.79543
 225.1918 335.13684 -70.77797
 225.1927 335.21722 -70.76048
 225.1936 335.2975 -70.742966
 225.19458 335.38376 -70.72408
 225.19548 335.46375 -70.70653
 225.1964 335.5436 -70.688934
 225.1973 335.62332 -70.671326
 225.1982 335.7029 -70.653694
 225.1991 335.78238 -70.63604
 225.2 335.86172 -70.618355
 225.2009 335.88547 -70.5932
 225.20181 335.89478 -70.5661
 225.20271 335.90408 -70.539
 225.20367 335.9141 -70.50981
 225.20459 335.92337 -70.48272
 225.20549 335.93268 -70.45562
 225.20639 335.94196 -70.42852
 225.20729 335.95123 -70.40142
 225.20819 335.9605 -70.37432
 225.20909 335.96982 -70.34722
 225.21 335.97906 -70.32012
 225.2109 335.98837 -70.293015
 225.21187 335.99835 -70.26383
 225.21278 336.00763 -70.23673
 225.21368 336.0169 -70.20964
 225.21458 336.02615 -70.18253
 225.21548 336.03543 -70.15544
 225.21638 336.0447 -70.12834
 225.21729 336.02618 -70.11085
 225.2182 335.9783 -70.10352
 225.2191 335.93042 -70.09618
 225.22 335.8826 -70.08884
 225.22098 335.83115 -70.0809
 225.22188 335.7834 -70.073524
 225.22278 335.73566 -70.066124
 225.22368 335.68796 -70.058716
 225.22458 335.64032 -70.05129
 225.22548 335.5927 -70.04385
 225.2264 335.54514 -70.0364
 225.2273 335.4976 -70.02893
 225.2282 335.45007 -70.02145
 225.22917 335.39896 -70.01338
 225.23007 335.35153 -70.00587
 225.23097 335.30414 -69.998344
 225.23187 335.25677 -69.99081
 225.23277 335.20944 -69.98325
 225.23367 335.1623 -69.97905
 225.23459 335.1158 -69.99038
 225.23549 335.0693 -70.00171
 225.23639 335.02277 -70.01302
 225.23729 334.97614 -70.02433
 225.23827 334.9259 -70.03651
 225.23917 334.87918 -70.0478
 225.24007 334.83243 -70.05908
 225.24097 334.78564 -70.07036
 225.24188 334.7388 -70.08163
 225.24278 334.6919 -70.09289
 225.24368 334.64496 -70.10414
 225.24458 334.59796 -70.11538
 225.24548 334.55093 -70.12662
 225.24646 334.5002 -70.13871
 225.24736 334.45306 -70.149925
