# RA, Dec, Time, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total
167.000000, 31.000000,226.802902, 75.000000, 28.000000, 29.000000, 53.000000, 46.000000, 48.000000, 60.000000,191.000000,328.025900
167.000000, 31.000000,226.805099, 72.000000, 31.000000, 43.000000, 41.000000, 39.000000, 45.000000, 50.000000,201.000000,311.855900
167.000000, 31.000000,226.807297, 78.000000, 23.000000, 24.000000, 42.000000, 49.000000, 52.000000, 48.000000,173.000000,233.657900
167.000000, 31.000000,226.809494, 67.000000, 22.000000, 22.000000, 44.000000, 45.000000, 49.000000, 35.000000,169.000000,166.859900
167.000000, 31.000000,226.944962, 72.000000, 24.000000, 35.000000, 23.000000, 47.000000, 46.000000, 47.000000,184.000000,240.503400
167.000000, 31.000000,226.947174, 68.000000, 26.000000, 30.000000, 61.000000, 38.000000, 46.000000, 31.000000,217.000000,325.053900
167.000000, 31.000000,226.949371, 69.000000, 26.000000, 37.000000, 37.000000, 35.000000, 44.000000, 43.000000,177.000000,184.777900
167.000000, 31.000000,226.951645, 64.000000, 22.000000, 49.000000, 38.000000, 39.000000, 47.000000, 44.000000,204.000000,300.667900
167.000000, 31.000000,226.953857, 79.000000, 31.000000, 31.000000, 60.000000, 40.000000, 52.000000, 43.000000,191.000000,303.095900
167.000000, 31.000000,226.956055, 62.000000, 20.000000, 28.000000, 51.000000, 47.000000, 33.000000, 45.000000,159.000000,146.829500
167.000000, 31.000000,226.958267, 79.000000, 32.000000, 28.000000, 49.000000, 37.000000, 54.000000, 51.000000,218.000000,384.767900
167.000000, 31.000000,226.960464, 84.000000, 44.000000, 42.000000, 59.000000, 63.000000, 77.000000, 55.000000,203.000000,510.685900
167.000000, 31.000000,226.962738, 66.000000, 30.000000, 57.000000, 51.000000, 59.000000, 58.000000, 43.000000,209.000000,423.877900
167.000000, 31.000000,226.964951, 72.000000, 37.000000, 45.000000, 59.000000, 44.000000, 64.000000, 50.000000,165.000000,296.065900
167.000000, 31.000000,226.967148, 77.000000, 36.000000, 34.000000, 55.000000, 47.000000, 51.000000, 42.000000,208.000000,364.925900
167.000000, 31.000000,226.969360,117.000000, 86.000000,100.000000, 86.000000, 81.000000, 90.000000, 97.000000,479.000000,1753.155900
167.000000, 31.000000,226.971634,344.000000,297.000000,263.000000,257.000000,203.000000,185.000000,190.000000,2271.000000,9009.535900
167.000000, 31.000000,226.973831,395.000000,417.000000,341.000000,328.000000,287.000000,254.000000,237.000000,3040.000000,12272.765900
167.000000, 31.000000,227.109238,101.000000, 61.000000, 57.000000, 73.000000, 76.000000, 77.000000, 72.000000,365.000000,1165.345900
167.000000, 31.000000,227.111511, 97.000000, 50.000000, 75.000000, 79.000000, 71.000000, 80.000000, 78.000000,325.000000,1073.675900
167.000000, 31.000000,227.113724,119.000000, 60.000000, 66.000000, 73.000000, 87.000000, 71.000000, 79.000000,335.000000,1127.245900
167.000000, 31.000000,227.115921, 73.000000, 41.000000, 62.000000, 69.000000, 81.000000, 68.000000, 65.000000,340.000000,1010.465900
167.000000, 31.000000,227.118118,101.000000, 48.000000, 64.000000, 83.000000, 77.000000, 76.000000, 75.000000,365.000000,1185.185900
167.000000, 31.000000,227.120407, 86.000000, 52.000000, 62.000000, 70.000000, 61.000000, 71.000000, 60.000000,328.000000,952.655900
167.000000, 31.000000,227.122604,110.000000, 63.000000, 61.000000, 56.000000, 81.000000, 68.000000, 71.000000,297.000000,927.825900
167.000000, 31.000000,227.124802, 91.000000, 60.000000, 43.000000, 83.000000, 78.000000, 69.000000, 68.000000,329.000000,1015.905900
167.000000, 31.000000,227.127014, 89.000000, 53.000000, 61.000000, 64.000000, 63.000000, 66.000000, 64.000000,285.000000,814.185900
167.000000, 31.000000,227.129288, 87.000000, 55.000000, 71.000000, 76.000000, 39.000000, 65.000000, 59.000000,319.000000,891.125900
167.000000, 31.000000,227.131500,108.000000, 48.000000, 56.000000, 81.000000, 66.000000, 72.000000, 65.000000,307.000000,938.755900
167.000000, 31.000000,227.133698, 80.000000, 49.000000, 53.000000, 60.000000, 57.000000, 70.000000, 67.000000,279.000000,768.945900
167.000000, 31.000000,227.135910, 72.000000, 48.000000, 57.000000, 63.000000, 67.000000, 74.000000, 66.000000,293.000000,842.195900
167.000000, 31.000000,227.138107, 88.000000, 50.000000, 52.000000, 77.000000, 59.000000, 78.000000, 58.000000,299.000000,866.885900
167.000000, 31.000000,227.140381,111.000000, 49.000000, 64.000000, 66.000000, 58.000000, 62.000000, 56.000000,298.000000,837.085900
167.000000, 31.000000,227.142593, 91.000000, 54.000000, 49.000000, 74.000000, 68.000000, 73.000000, 67.000000,299.000000,894.955900
167.000000, 31.000000,227.144791, 84.000000, 42.000000, 61.000000, 68.000000, 51.000000, 85.000000, 70.000000,282.000000,829.485900
167.000000, 31.000000,227.147003, 97.000000, 36.000000, 64.000000, 77.000000, 64.000000, 79.000000, 71.000000,280.000000,863.335900
167.000000, 31.000000,227.149277, 94.000000, 53.000000, 64.000000, 64.000000, 64.000000, 71.000000, 74.000000,354.000000,1076.585900
167.000000, 31.000000,227.249176, 84.000000, 31.000000, 33.000000, 49.000000, 55.000000, 50.000000, 43.000000,222.000000,413.455900
167.000000, 31.000000,227.251389, 79.000000, 41.000000, 36.000000, 50.000000, 59.000000, 44.000000, 44.000000,198.000000,349.335900
169.000000, 31.000000,236.990479, 94.000000,  9.000000,  4.000000,  4.000000,  5.000000, 10.000000,  5.000000, 30.000000, 22.158000
169.000000, 31.000000,236.999374, 76.000000,  5.000000,  6.000000,  4.000000,  7.000000,  5.000000,  5.000000, 35.000000,  5.958000
169.000000, 31.000000,237.121475, 82.000000,  9.000000,  6.000000,  1.000000,  6.000000,  3.000000,  2.000000, 22.000000, 11.358000
169.000000, 31.000000,263.852142, 88.000000, 25.000000, 39.000000, 44.000000, 50.000000, 63.000000, 44.000000,232.000000,463.435900
169.000000, 31.000000,263.854340, 69.000000, 28.000000, 45.000000, 53.000000, 45.000000, 42.000000, 40.000000,216.000000,355.697900
201.000000, 83.000000,237.066010, 75.000000,  2.000000,  3.000000,  4.000000,  2.000000,  3.000000,  6.000000, 38.000000,  5.058000
201.000000, 83.000000,237.068207, 77.000000,  6.000000,  6.000000,  6.000000,  3.000000,  5.000000,  6.000000, 19.000000,  6.858000
201.000000, 83.000000,237.072617, 72.000000,  3.000000,  4.000000,  1.000000,  1.000000,  3.000000,  2.000000, 19.000000,  2.358000
301.000000,109.000000,237.208084, 60.000000, 17.000000, 23.000000, 42.000000, 25.000000, 46.000000, 42.000000,176.000000,169.300100
301.000000,109.000000,237.210281, 62.000000, 20.000000, 30.000000, 38.000000, 46.000000, 39.000000, 55.000000,178.000000,214.713100
301.000000,109.000000,237.212479, 55.000000, 16.000000, 34.000000, 57.000000, 34.000000, 47.000000, 51.000000,180.000000,243.523100
301.000000,109.000000,237.214767, 69.000000, 28.000000, 33.000000, 50.000000, 38.000000, 48.000000, 30.000000,188.000000,227.253900
301.000000,109.000000,237.216980, 99.000000, 19.000000, 24.000000, 38.000000, 36.000000, 35.000000, 44.000000,156.000000,116.287500
301.000000,109.000000,237.219162, 67.000000, 21.000000, 26.000000, 45.000000, 36.000000, 46.000000, 23.000000,178.000000,164.355900
301.000000,109.000000,237.221375, 69.000000, 18.000000, 29.000000, 33.000000, 52.000000, 44.000000, 46.000000,161.000000,156.600600
301.000000,109.000000,237.223663, 77.000000, 23.000000, 26.000000, 51.000000, 32.000000, 40.000000, 34.000000,177.000000,163.662900
303.000000,109.000000,237.256927,116.000000, 26.000000, 42.000000, 64.000000, 36.000000, 52.000000, 39.000000,186.000000,319.345900
303.000000,109.000000,237.259140, 81.000000, 25.000000, 34.000000, 53.000000, 42.000000, 54.000000, 39.000000,209.000000,344.055900
303.000000,109.000000,237.261337, 73.000000, 24.000000, 35.000000, 42.000000, 43.000000, 45.000000, 44.000000,180.000000,222.145900
303.000000,109.000000,237.263611, 84.000000, 24.000000, 27.000000, 47.000000, 64.000000, 41.000000, 46.000000,175.000000,255.217900
305.000000,109.000000,237.265823, 57.000000, 25.000000, 38.000000, 47.000000, 40.000000, 58.000000, 44.000000,199.000000,316.077900
305.000000,109.000000,237.268021, 84.000000, 25.000000, 38.000000, 40.000000, 43.000000, 54.000000, 55.000000,204.000000,357.955900
305.000000,109.000000,237.270218, 68.000000, 24.000000, 42.000000, 50.000000, 50.000000, 53.000000, 48.000000,212.000000,385.547900
305.000000,109.000000,237.272507, 80.000000, 20.000000, 28.000000, 46.000000, 46.000000, 49.000000, 49.000000,207.000000,333.973100
307.000000,109.000000,237.290207, 78.000000, 22.000000, 40.000000, 41.000000, 41.000000, 40.000000, 57.000000,165.000000,201.385900
307.000000,109.000000,237.292480, 77.000000, 30.000000, 34.000000, 32.000000, 42.000000, 49.000000, 37.000000,183.000000,218.243400
307.000000,109.000000,237.294693, 64.000000, 28.000000, 35.000000, 40.000000, 36.000000, 39.000000, 43.000000,166.000000,145.837900
307.000000,109.000000,237.296890, 83.000000, 26.000000, 34.000000, 33.000000, 44.000000, 34.000000, 48.000000,200.000000,275.137800
307.000000,109.000000,237.299103, 71.000000, 29.000000, 30.000000, 47.000000, 50.000000, 42.000000, 46.000000,153.000000,156.635900
307.000000,109.000000,237.301300, 67.000000, 23.000000, 32.000000, 41.000000, 27.000000, 52.000000, 41.000000,161.000000,140.442900
307.000000,109.000000,263.865448, 63.000000, 29.000000, 30.000000, 47.000000, 39.000000, 51.000000, 48.000000,161.000000,183.507900
307.000000,109.000000,263.867706, 77.000000, 23.000000, 30.000000, 53.000000, 35.000000, 36.000000, 49.000000,190.000000,244.260300
301.000000,111.000000,237.303574, 67.000000, 32.000000, 39.000000, 45.000000, 36.000000, 60.000000, 42.000000,166.000000,211.227900
301.000000,111.000000,237.305786, 70.000000, 24.000000, 22.000000, 48.000000, 42.000000, 47.000000, 37.000000,166.000000,161.887900
299.000000,111.000000,237.307983, 89.000000, 17.000000, 47.000000, 36.000000, 46.000000, 40.000000, 52.000000,172.000000,229.441100
299.000000,111.000000,237.310196, 67.000000, 23.000000, 31.000000, 37.000000, 38.000000, 45.000000, 40.000000,157.000000,111.207900
299.000000,111.000000,237.312469, 78.000000, 24.000000, 29.000000, 47.000000, 36.000000, 52.000000, 51.000000,179.000000,243.685900
299.000000,111.000000,237.314667, 69.000000, 10.000000, 33.000000, 46.000000, 41.000000, 49.000000, 29.000000,177.000000,185.349100
299.000000,111.000000,263.869904, 71.000000, 16.000000, 30.000000, 39.000000, 38.000000, 30.000000, 34.000000,189.000000,175.035500
299.000000,111.000000,263.872131, 64.000000, 29.000000, 28.000000, 51.000000, 41.000000, 30.000000, 40.000000,157.000000,125.784300
297.000000,111.000000,237.316879, 67.000000, 17.000000, 42.000000, 40.000000, 42.000000, 48.000000, 45.000000,166.000000,185.093100
297.000000,111.000000,237.319077, 67.000000, 26.000000, 34.000000, 53.000000, 30.000000, 43.000000, 42.000000,160.000000,146.502900
297.000000,111.000000,237.321289, 67.000000, 22.000000, 37.000000, 43.000000, 36.000000, 46.000000, 39.000000,161.000000,137.247900
297.000000,111.000000,237.323563, 61.000000, 21.000000, 20.000000, 43.000000, 45.000000, 52.000000, 41.000000,175.000000,205.089900
297.000000,111.000000,237.325760, 52.000000, 29.000000, 36.000000, 42.000000, 33.000000, 43.000000, 45.000000,171.000000,175.797900
297.000000,111.000000,237.327972, 55.000000, 26.000000, 25.000000, 31.000000, 43.000000, 54.000000, 44.000000,173.000000,199.917400
297.000000,111.000000,237.330170, 71.000000, 19.000000, 30.000000, 43.000000, 35.000000, 42.000000, 36.000000,177.000000,156.831100
297.000000,111.000000,237.332443, 68.000000, 17.000000, 28.000000, 37.000000, 41.000000, 49.000000, 41.000000,167.000000,153.615100
297.000000,111.000000,263.874329, 73.000000, 18.000000, 39.000000, 41.000000, 40.000000, 40.000000, 28.000000,169.000000,140.827100
297.000000,111.000000,263.876526, 64.000000, 26.000000, 30.000000, 59.000000, 27.000000, 44.000000, 38.000000,161.000000,146.222900
299.000000,113.000000,237.339066, 61.000000, 26.000000, 27.000000, 48.000000, 24.000000, 53.000000, 36.000000,150.000000,106.754900
303.000000,111.000000,237.343536, 66.000000, 21.000000, 35.000000, 48.000000, 40.000000, 36.000000, 46.000000,147.000000,102.692300
303.000000,111.000000,237.345749, 66.000000, 28.000000, 27.000000, 32.000000, 39.000000, 38.000000, 46.000000,155.000000,106.357400
305.000000,111.000000,237.352432, 79.000000, 25.000000, 32.000000, 37.000000, 44.000000, 51.000000, 51.000000,180.000000,249.795900
305.000000,111.000000,237.354630, 73.000000, 24.000000, 29.000000, 37.000000, 43.000000, 37.000000, 36.000000,174.000000,146.735900
309.000000,109.000000,237.361252, 58.000000, 13.000000, 33.000000, 45.000000, 43.000000, 48.000000, 45.000000,178.000000,220.043100
309.000000,109.000000,237.363525, 69.000000, 17.000000, 47.000000, 39.000000, 43.000000, 53.000000, 38.000000,180.000000,229.443100
311.000000,109.000000,237.365723, 59.000000, 22.000000, 35.000000, 41.000000, 39.000000, 45.000000, 38.000000,185.000000,206.477900
311.000000,109.000000,237.367935, 72.000000, 14.000000, 40.000000, 36.000000, 39.000000, 61.000000, 44.000000,195.000000,288.861100
311.000000,107.000000,237.370132, 59.000000, 21.000000, 36.000000, 53.000000, 41.000000, 55.000000, 53.000000,183.000000,287.847900
311.000000,107.000000,237.372421, 80.000000, 20.000000, 34.000000, 43.000000, 40.000000, 43.000000, 45.000000,192.000000,253.201100
313.000000,107.000000,237.374619, 80.000000, 30.000000, 28.000000, 43.000000, 57.000000, 62.000000, 54.000000,192.000000,359.567900
313.000000,107.000000,237.376816, 91.000000, 25.000000, 39.000000, 51.000000, 51.000000, 52.000000, 38.000000,192.000000,315.315900
313.000000,105.000000,237.379028, 69.000000, 19.000000, 41.000000, 47.000000, 46.000000, 46.000000, 41.000000,195.000000,278.953100
311.000000,105.000000,237.383499, 81.000000, 19.000000, 27.000000, 39.000000, 42.000000, 44.000000, 42.000000,192.000000,238.123100
309.000000,105.000000,237.387924, 64.000000, 31.000000, 35.000000, 50.000000, 58.000000, 62.000000, 51.000000,199.000000,388.437900
309.000000,105.000000,237.390121, 61.000000, 26.000000, 40.000000, 41.000000, 45.000000, 37.000000, 49.000000,209.000000,315.187900
307.000000,103.000000,237.392395, 68.000000, 24.000000, 34.000000, 40.000000, 47.000000, 42.000000, 61.000000,178.000000,253.177900
307.000000,103.000000,237.394608, 76.000000, 29.000000, 32.000000, 48.000000, 53.000000, 39.000000, 55.000000,203.000000,343.375900
305.000000,103.000000,237.399017, 78.000000, 15.000000, 43.000000, 53.000000, 59.000000, 61.000000, 56.000000,211.000000,450.161100
303.000000,103.000000,237.403488, 66.000000, 27.000000, 24.000000, 43.000000, 56.000000, 68.000000, 59.000000,224.000000,470.539900
303.000000,103.000000,237.405701, 64.000000, 36.000000, 35.000000, 38.000000, 52.000000, 51.000000, 58.000000,208.000000,381.617900
301.000000,103.000000,237.407898, 81.000000, 20.000000, 42.000000, 53.000000, 38.000000, 43.000000, 43.000000,221.000000,363.801100
301.000000,101.000000,237.412384, 86.000000, 25.000000, 30.000000, 44.000000, 42.000000, 58.000000, 43.000000,188.000000,281.585900
299.000000,101.000000,237.414581, 53.000000, 22.000000, 27.000000, 45.000000, 54.000000, 54.000000, 46.000000,203.000000,332.659900
299.000000,101.000000,237.416794, 56.000000, 23.000000, 38.000000, 52.000000, 35.000000, 54.000000, 50.000000,195.000000,306.137900
297.000000,101.000000,237.418991, 70.000000, 28.000000, 33.000000, 36.000000, 48.000000, 60.000000, 38.000000,200.000000,302.215900
297.000000,101.000000,273.584625, 64.000000, 15.000000, 34.000000, 42.000000, 32.000000, 55.000000, 49.000000,174.000000,209.778100
295.000000,101.000000,237.421265, 79.000000, 17.000000, 42.000000, 46.000000, 51.000000, 48.000000, 54.000000,187.000000,311.201100
295.000000,101.000000,237.423477, 69.000000, 14.000000, 28.000000, 46.000000, 40.000000, 45.000000, 45.000000,199.000000,267.635100
293.000000,101.000000,237.425674, 79.000000, 27.000000, 37.000000, 46.000000, 45.000000, 60.000000, 54.000000,201.000000,370.985900
293.000000,101.000000,237.427887, 69.000000, 18.000000, 45.000000, 49.000000, 48.000000, 48.000000, 44.000000,192.000000,295.493100
291.000000,101.000000,237.430084, 79.000000, 21.000000, 39.000000, 46.000000, 39.000000, 52.000000, 39.000000,158.000000,163.645900
291.000000,101.000000,237.432358, 86.000000, 16.000000, 29.000000, 36.000000, 37.000000, 41.000000, 39.000000,169.000000,141.411100
289.000000,101.000000,237.434570,107.000000, 17.000000, 29.000000, 39.000000, 53.000000, 49.000000, 42.000000,174.000000,240.221100
289.000000,101.000000,237.436768, 64.000000, 27.000000, 31.000000, 31.000000, 45.000000, 49.000000, 32.000000,165.000000,143.081400
287.000000,101.000000,237.443451, 59.000000, 23.000000, 22.000000, 34.000000, 28.000000, 34.000000, 51.000000,143.000000, 60.086800
287.000000,101.000000,237.445663, 80.000000, 23.000000, 36.000000, 38.000000, 38.000000, 41.000000, 33.000000,159.000000,108.485900
285.000000,101.000000,237.450073, 77.000000, 20.000000, 24.000000, 31.000000, 43.000000, 41.000000, 41.000000,134.000000, 59.352600
285.000000,101.000000,237.452347, 78.000000, 24.000000, 31.000000, 36.000000, 43.000000, 38.000000, 32.000000,166.000000,121.741900
283.000000,101.000000,237.454544, 62.000000, 25.000000, 24.000000, 40.000000, 29.000000, 39.000000, 42.000000,168.000000,130.494900
281.000000,101.000000,237.463440, 74.000000, 17.000000, 37.000000, 39.000000, 29.000000, 32.000000, 44.000000,141.000000, 54.630500
281.000000,101.000000,237.465637, 70.000000, 21.000000, 38.000000, 53.000000, 38.000000, 40.000000, 38.000000,150.000000,109.055900
279.000000,101.000000,245.237106, 16.000000, 23.000000,  8.000000, 15.000000, 10.000000,  9.000000,  6.000000, 46.000000,  6.749600
279.000000,101.000000,245.245987, 24.000000, 25.000000, 22.000000, 10.000000, 16.000000, 19.000000, 10.000000, 56.000000, 11.469600
279.000000,101.000000,245.274857, 73.000000, 13.000000,  7.000000,  6.000000,  4.000000,  2.000000,  3.000000, 42.000000,  3.258000
279.000000,101.000000,245.294846, 73.000000,  4.000000,  3.000000,  4.000000,  2.000000, 10.000000,  2.000000, 34.000000,  3.258000
277.000000,101.000000,245.452484, 77.000000, 14.000000,  5.000000, 10.000000,  4.000000,  6.000000,  3.000000, 29.000000,  6.858000
277.000000,101.000000,245.465775, 83.000000,  5.000000,  5.000000,  2.000000,  6.000000, 10.000000,  5.000000, 20.000000, 12.258000
275.000000,101.000000,245.881012, 99.000000,155.000000,303.000000,410.000000,421.000000,445.000000,381.000000,1498.000000,8097.625900
275.000000,101.000000,245.883209,118.000000,182.000000,310.000000,356.000000,398.000000,449.000000,448.000000,1502.000000,8210.965900
275.000000,103.000000,245.967560,128.000000,175.000000,314.000000,428.000000,397.000000,475.000000,437.000000,1629.000000,8766.875900
275.000000,103.000000,245.969833,118.000000,186.000000,347.000000,431.000000,396.000000,464.000000,412.000000,1557.000000,8508.185900
275.000000,103.000000,245.972031,142.000000,205.000000,293.000000,411.000000,396.000000,438.000000,448.000000,1546.000000,8438.085900
275.000000,103.000000,245.974243,118.000000,214.000000,319.000000,424.000000,400.000000,445.000000,418.000000,1554.000000,8458.795900
273.000000,103.000000,246.329498,139.000000,213.000000,362.000000,481.000000,496.000000,586.000000,554.000000,1941.000000,10715.835900
273.000000,103.000000,246.331696,162.000000,242.000000,371.000000,491.000000,492.000000,605.000000,545.000000,2096.000000,11294.285900
273.000000,103.000000,246.333908, 99.000000,100.000000,202.000000,247.000000,220.000000,259.000000,237.000000,943.000000,4662.555900
273.000000,103.000000,274.133026,127.000000,213.000000,374.000000,525.000000,567.000000,630.000000,542.000000,2057.000000,11375.465900
273.000000,103.000000,274.135223,139.000000,216.000000,387.000000,526.000000,502.000000,573.000000,551.000000,1958.000000,10861.415900
271.000000,103.000000,246.336182, 88.000000,159.000000,252.000000,336.000000,299.000000,344.000000,330.000000,1342.000000,6788.375900
271.000000,103.000000,246.338379,121.000000,271.000000,417.000000,565.000000,547.000000,614.000000,596.000000,2347.000000,12532.135900
271.000000,103.000000,274.128601,124.000000,203.000000,370.000000,510.000000,499.000000,536.000000,514.000000,1892.000000,10387.135900
271.000000,103.000000,274.130829,128.000000,231.000000,389.000000,546.000000,491.000000,614.000000,557.000000,2100.000000,11435.485900
271.000000,103.000000,284.473267,143.000000,261.000000,408.000000,584.000000,590.000000,668.000000,612.000000,2242.000000,12489.865900
271.000000,103.000000,285.639008,171.000000,239.000000,435.000000,558.000000,514.000000,602.000000,613.000000,2087.000000,11695.935900
271.000000,103.000000,287.586243,879.000000,1098.000000,1105.000000,818.000000,531.000000,462.000000,285.000000,635.000000,18258.611800
269.000000,103.000000,246.340591,137.000000,254.000000,380.000000,521.000000,545.000000,601.000000,580.000000,2292.000000,12149.465900
269.000000,103.000000,246.342789,124.000000,264.000000,348.000000,510.000000,515.000000,584.000000,549.000000,2218.000000,11672.975900
269.000000,103.000000,274.126343,134.000000,189.000000,336.000000,454.000000,464.000000,555.000000,470.000000,1732.000000,9594.245900
269.000000,103.000000,285.636810,159.000000,295.000000,409.000000,516.000000,552.000000,648.000000,589.000000,2111.000000,11836.635900
269.000000,103.000000,287.584045,936.000000,1091.000000,1105.000000,845.000000,504.000000,432.000000,328.000000,630.000000,18381.891800
267.000000,105.000000,246.345062,135.000000,187.000000,331.000000,438.000000,431.000000,504.000000,454.000000,1925.000000,9928.265900
267.000000,105.000000,274.119720,107.000000,147.000000,250.000000,363.000000,381.000000,445.000000,362.000000,1399.000000,7497.985900
265.000000,105.000000,246.347275,113.000000,176.000000,272.000000,393.000000,413.000000,449.000000,416.000000,1683.000000,8717.685900
265.000000,105.000000,246.349472,112.000000,166.000000,291.000000,349.000000,374.000000,372.000000,346.000000,1503.000000,7656.945900
263.000000,105.000000,246.351685,106.000000,133.000000,233.000000,303.000000,277.000000,366.000000,339.000000,1417.000000,6950.435900
263.000000,107.000000,246.356171,112.000000,121.000000,191.000000,276.000000,289.000000,309.000000,336.000000,1318.000000,6411.185900
261.000000,107.000000,246.360565,103.000000,145.000000,244.000000,318.000000,343.000000,411.000000,364.000000,1444.000000,7392.495900
261.000000,107.000000,274.106354,116.000000,249.000000,397.000000,499.000000,532.000000,555.000000,531.000000,1988.000000,10907.645900
261.000000,107.000000,274.108643,116.000000,175.000000,386.000000,454.000000,511.000000,501.000000,493.000000,1876.000000,10111.295900
259.000000,109.000000,246.362778,120.000000,128.000000,255.000000,314.000000,370.000000,386.000000,407.000000,1495.000000,7663.935900
259.000000,109.000000,246.365051,122.000000,186.000000,245.000000,379.000000,354.000000,464.000000,405.000000,1625.000000,8379.385900
257.000000,109.000000,246.367249,103.000000,169.000000,238.000000,368.000000,340.000000,417.000000,438.000000,1714.000000,8536.785900
257.000000,109.000000,246.369461,125.000000,186.000000,269.000000,342.000000,371.000000,412.000000,427.000000,1634.000000,8351.445900
255.000000,109.000000,246.371674,108.000000,135.000000,210.000000,307.000000,319.000000,336.000000,331.000000,1381.000000,6812.345900
255.000000,111.000000,246.376144, 71.000000, 84.000000,145.000000,204.000000,161.000000,183.000000,178.000000,772.000000,3479.805900
253.000000,111.000000,246.380554, 72.000000, 55.000000, 71.000000, 90.000000, 81.000000, 96.000000, 91.000000,439.000000,1515.345900
253.000000,111.000000,246.382767, 77.000000, 45.000000, 88.000000,103.000000,103.000000,111.000000,113.000000,410.000000,1602.645900
253.000000,111.000000,276.733063, 74.000000, 57.000000,119.000000,162.000000,173.000000,182.000000,179.000000,772.000000,3364.325900
241.000000, 83.000000,246.385040, 75.000000, 59.000000, 87.000000,132.000000,118.000000,148.000000,156.000000,578.000000,2415.855900
241.000000, 83.000000,276.728638, 98.000000, 42.000000, 59.000000, 93.000000, 78.000000,103.000000,111.000000,472.000000,1675.645900
241.000000, 83.000000,276.730835, 67.000000, 53.000000, 89.000000,113.000000,120.000000,145.000000,115.000000,547.000000,2167.807900
241.000000, 81.000000,246.387238, 98.000000, 72.000000,116.000000,157.000000,164.000000,192.000000,171.000000,705.000000,3166.775900
241.000000, 81.000000,246.389450, 84.000000, 70.000000,117.000000,162.000000,191.000000,205.000000,188.000000,836.000000,3697.825900
241.000000, 81.000000,273.338135,100.000000, 94.000000,191.000000,212.000000,251.000000,278.000000,256.000000,989.000000,4878.805900
241.000000, 81.000000,273.340332, 90.000000, 92.000000,210.000000,214.000000,235.000000,305.000000,260.000000,1076.000000,5208.435900
241.000000, 81.000000,273.342560, 68.000000,104.000000,194.000000,262.000000,244.000000,295.000000,235.000000,1044.000000,5095.887900
