# RA, Dec, Time, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total
357.000000, 37.000000,263.541290, 71.000000, 36.000000, 43.000000, 64.000000, 76.000000, 78.000000, 69.000000,352.000000,1027.015900
357.000000, 37.000000,263.543518, 78.000000, 28.000000, 39.000000, 54.000000, 81.000000, 73.000000, 84.000000,344.000000,1013.425900
352.000000, 37.000000,263.554596, 68.000000, 33.000000, 40.000000, 49.000000, 76.000000, 73.000000, 74.000000,294.000000,813.017900
352.000000, 37.000000,263.556793, 87.000000, 25.000000, 58.000000, 71.000000, 58.000000, 71.000000, 59.000000,294.000000,803.495900
352.000000, 37.000000,263.559021, 63.000000, 29.000000, 47.000000, 47.000000, 57.000000, 68.000000, 50.000000,244.000000,546.997900
347.000000, 37.000000,263.687805, 75.000000, 31.000000, 44.000000, 47.000000, 52.000000, 48.000000, 37.000000,196.000000,310.815900
347.000000, 37.000000,263.690063, 69.000000, 21.000000, 23.000000, 38.000000, 52.000000, 56.000000, 41.000000,195.000000,281.969900
342.000000, 37.000000,263.705566, 67.000000, 23.000000, 34.000000, 42.000000, 46.000000, 57.000000, 54.000000,172.000000,251.447900
342.000000, 37.000000,263.727753,113.000000, 22.000000, 34.000000, 43.000000, 41.000000, 51.000000, 35.000000,191.000000,276.605900
342.000000, 37.000000,263.730042, 61.000000, 29.000000, 27.000000, 39.000000, 52.000000, 47.000000, 48.000000,180.000000,243.979900
337.000000, 37.000000,263.805481, 81.000000, 15.000000, 51.000000, 32.000000, 37.000000, 52.000000, 36.000000,190.000000,250.668600
337.000000, 37.000000,263.807770, 63.000000, 29.000000, 36.000000, 40.000000, 41.000000, 45.000000, 54.000000,178.000000,238.437900
332.000000, 37.000000,263.816589, 61.000000, 22.000000, 31.000000, 40.000000, 37.000000, 43.000000, 47.000000,190.000000,229.087900
332.000000, 37.000000,263.818848, 69.000000, 17.000000, 33.000000, 34.000000, 44.000000, 50.000000, 34.000000,185.000000,203.120600
327.000000, 37.000000,263.821045, 64.000000, 24.000000, 26.000000, 51.000000, 49.000000, 58.000000, 43.000000,206.000000,346.049900
327.000000, 42.000000,263.883209, 84.000000, 17.000000, 30.000000, 36.000000, 35.000000, 40.000000, 50.000000,147.000000, 95.041100
327.000000, 42.000000,263.885406, 62.000000, 26.000000, 30.000000, 31.000000, 28.000000, 41.000000, 36.000000,171.000000,123.850400
322.000000, 42.000000,263.887695, 70.000000, 18.000000, 40.000000, 29.000000, 33.000000, 60.000000, 33.000000,148.000000, 97.178600
322.000000, 42.000000,263.889893, 76.000000, 16.000000, 25.000000, 30.000000, 37.000000, 38.000000, 36.000000,146.000000, 45.040600
322.000000, 42.000000,263.892090, 62.000000, 18.000000, 31.000000, 38.000000, 38.000000, 36.000000, 30.000000,156.000000, 68.013500
317.000000, 42.000000,263.894318, 60.000000, 19.000000, 33.000000, 41.000000, 39.000000, 32.000000, 31.000000,161.000000, 93.713500
317.000000, 42.000000,263.896515, 55.000000, 28.000000, 32.000000, 34.000000, 39.000000, 37.000000, 53.000000,163.000000,151.735400
317.000000, 42.000000,263.898773, 71.000000, 18.000000, 28.000000, 37.000000, 36.000000, 36.000000, 42.000000,149.000000, 62.437500
312.000000, 47.000000,273.116058, 45.000000, 31.000000, 18.000000,  5.000000,  3.000000,  2.000000,  2.000000,  3.000000, 25.629600
312.000000, 47.000000,273.118347,102.000000,101.000000, 62.000000, 64.000000, 39.000000, 40.000000, 22.000000, 89.000000,487.487800
312.000000, 47.000000,273.120544,101.000000, 92.000000, 69.000000, 56.000000, 57.000000, 41.000000, 41.000000,108.000000,577.515800
307.000000, 47.000000,273.147217,120.000000, 79.000000, 87.000000, 56.000000, 52.000000, 43.000000, 46.000000,131.000000,648.015800
307.000000, 47.000000,273.149414, 86.000000, 73.000000, 78.000000, 72.000000, 45.000000, 40.000000, 29.000000,123.000000,491.607800
307.000000, 52.000000,273.151611, 91.000000, 88.000000, 87.000000, 58.000000, 50.000000, 40.000000, 42.000000,123.000000,581.135800
302.000000, 52.000000,273.153809, 82.000000, 76.000000,108.000000, 67.000000, 40.000000, 52.000000, 41.000000,114.000000,638.495800
302.000000, 52.000000,273.156036, 92.000000, 86.000000, 97.000000, 66.000000, 50.000000, 64.000000, 35.000000,148.000000,760.271800
302.000000, 52.000000,273.158295, 92.000000, 85.000000,101.000000, 84.000000, 53.000000, 64.000000, 46.000000,134.000000,851.915800
302.000000, 57.000000,273.171600,101.000000, 98.000000,117.000000, 78.000000, 56.000000, 54.000000, 41.000000,139.000000,864.095800
297.000000, 57.000000,273.193787,119.000000,126.000000,159.000000,108.000000,105.000000, 73.000000, 66.000000,180.000000,1856.931800
297.000000, 57.000000,273.195984,141.000000,124.000000,142.000000,125.000000, 99.000000, 80.000000, 73.000000,172.000000,1896.691800
297.000000, 57.000000,273.198273,126.000000,176.000000,162.000000,138.000000, 96.000000, 95.000000, 70.000000,172.000000,2137.611800
297.000000, 57.000000,273.200470,141.000000,140.000000,174.000000,128.000000, 91.000000, 89.000000, 71.000000,185.000000,2116.911800
297.000000, 62.000000,273.293701, 80.000000, 44.000000, 53.000000,109.000000, 96.000000,131.000000,117.000000,505.000000,1900.865900
297.000000, 62.000000,273.295959, 65.000000, 30.000000, 62.000000, 76.000000, 90.000000,122.000000,100.000000,517.000000,1789.907900
297.000000, 62.000000,273.298187, 82.000000, 44.000000, 47.000000, 72.000000, 97.000000, 98.000000,109.000000,459.000000,1591.305900
297.000000, 62.000000,273.300385, 67.000000, 40.000000, 65.000000, 59.000000,100.000000,105.000000, 82.000000,386.000000,1304.467900
297.000000, 62.000000,273.302582, 73.000000, 24.000000, 53.000000, 82.000000, 69.000000, 90.000000, 90.000000,355.000000,1138.045900
297.000000, 62.000000,273.304779, 77.000000, 26.000000, 40.000000, 62.000000, 63.000000, 92.000000, 75.000000,376.000000,1108.595900
297.000000, 62.000000,273.307068, 66.000000, 37.000000, 51.000000, 64.000000, 81.000000, 82.000000, 74.000000,351.000000,1067.767900
297.000000, 62.000000,273.309265, 67.000000, 36.000000, 44.000000, 65.000000, 80.000000, 93.000000, 86.000000,332.000000,1053.957900
297.000000, 62.000000,276.706451, 82.000000, 38.000000, 57.000000, 73.000000, 89.000000,105.000000, 83.000000,432.000000,1449.015900
297.000000, 62.000000,276.708649, 77.000000, 39.000000, 67.000000, 79.000000, 94.000000,109.000000,118.000000,463.000000,1677.325900
297.000000, 62.000000,276.710876, 62.000000, 41.000000, 54.000000, 92.000000, 83.000000, 99.000000,112.000000,461.000000,1609.177900
297.000000, 62.000000,276.713074, 78.000000, 44.000000, 63.000000, 83.000000,102.000000, 98.000000,112.000000,486.000000,1731.905900
292.000000, 62.000000,273.311462, 69.000000, 33.000000, 49.000000, 68.000000, 66.000000, 82.000000, 62.000000,346.000000,989.697900
292.000000, 62.000000,273.313690, 84.000000, 37.000000, 73.000000, 76.000000, 79.000000,103.000000, 95.000000,440.000000,1508.945900
292.000000, 62.000000,273.315948, 70.000000, 47.000000, 81.000000,116.000000,123.000000,139.000000,139.000000,499.000000,2060.765900
292.000000, 62.000000,273.318176, 71.000000, 71.000000,110.000000,142.000000,155.000000,180.000000,143.000000,669.000000,2875.655900
292.000000, 62.000000,273.320374, 82.000000, 73.000000,135.000000,186.000000,185.000000,178.000000,205.000000,752.000000,3476.525900
292.000000, 62.000000,273.322571,107.000000, 95.000000,154.000000,238.000000,206.000000,273.000000,248.000000,933.000000,4579.885900
292.000000, 62.000000,273.324768, 97.000000,101.000000,197.000000,235.000000,234.000000,296.000000,242.000000,983.000000,4885.225900
292.000000, 62.000000,273.327057, 92.000000,123.000000,181.000000,258.000000,255.000000,281.000000,277.000000,1060.000000,5261.685900
292.000000, 62.000000,273.329254, 97.000000,112.000000,171.000000,237.000000,227.000000,264.000000,251.000000,1040.000000,4975.515900
292.000000, 62.000000,276.715332, 78.000000, 49.000000, 69.000000, 89.000000, 91.000000,122.000000,127.000000,474.000000,1791.935900
292.000000, 62.000000,276.717560, 77.000000, 43.000000, 74.000000,121.000000,114.000000,112.000000,128.000000,556.000000,2127.955900
292.000000, 62.000000,276.719757, 79.000000, 37.000000, 89.000000,120.000000,128.000000,140.000000,138.000000,543.000000,2222.035900
292.000000, 62.000000,276.721954, 94.000000, 49.000000, 98.000000,102.000000,128.000000,149.000000,111.000000,576.000000,2284.225900
292.000000, 67.000000,273.349243, 96.000000,121.000000,209.000000,261.000000,273.000000,330.000000,260.000000,1164.000000,5737.555900
292.000000, 67.000000,273.351440, 85.000000,114.000000,184.000000,262.000000,271.000000,296.000000,316.000000,1067.000000,5446.815900
292.000000, 67.000000,273.353638,101.000000,138.000000,208.000000,249.000000,254.000000,306.000000,293.000000,1107.000000,5554.135900
292.000000, 67.000000,273.355927, 99.000000, 96.000000,188.000000,258.000000,224.000000,282.000000,249.000000,1012.000000,4963.445900
292.000000, 67.000000,273.358124,102.000000, 96.000000,173.000000,244.000000,230.000000,234.000000,251.000000,1075.000000,5021.335900
292.000000, 67.000000,273.360321,108.000000,108.000000,159.000000,229.000000,218.000000,267.000000,254.000000,980.000000,4759.605900
292.000000, 67.000000,273.362518,125.000000, 84.000000,179.000000,232.000000,229.000000,238.000000,251.000000,941.000000,4607.405900
292.000000, 67.000000,273.364807, 99.000000, 94.000000,133.000000,208.000000,226.000000,235.000000,228.000000,982.000000,4541.295900
292.000000, 67.000000,273.367004, 94.000000, 76.000000,148.000000,216.000000,223.000000,237.000000,234.000000,954.000000,4478.595900
292.000000, 67.000000,273.369232,114.000000, 90.000000,163.000000,197.000000,196.000000,235.000000,207.000000,835.000000,4002.525900
292.000000, 67.000000,273.371429,104.000000, 99.000000,135.000000,184.000000,180.000000,190.000000,196.000000,822.000000,3734.695900
292.000000, 67.000000,273.373627, 83.000000, 73.000000,144.000000,207.000000,170.000000,207.000000,195.000000,785.000000,3640.055900
292.000000, 67.000000,273.375916,101.000000, 76.000000,144.000000,173.000000,176.000000,196.000000,163.000000,743.000000,3373.675900
292.000000, 72.000000,273.426971, 67.000000, 40.000000, 56.000000, 87.000000, 96.000000,109.000000,107.000000,402.000000,1456.097900
292.000000, 72.000000,273.429169, 83.000000, 44.000000, 77.000000,109.000000,107.000000,105.000000,106.000000,401.000000,1549.595900
292.000000, 72.000000,273.431366, 70.000000, 41.000000, 78.000000,115.000000,101.000000,130.000000,120.000000,441.000000,1752.405900
292.000000, 72.000000,273.433563, 77.000000, 49.000000, 77.000000,106.000000,105.000000,129.000000,113.000000,481.000000,1862.625900
292.000000, 72.000000,273.435852, 66.000000, 53.000000, 70.000000,108.000000,101.000000,135.000000,109.000000,517.000000,1960.757900
292.000000, 72.000000,273.438049, 81.000000, 52.000000, 90.000000,123.000000,127.000000,115.000000,110.000000,478.000000,1913.885900
292.000000, 72.000000,273.440247, 64.000000, 53.000000, 80.000000, 98.000000,112.000000,152.000000,104.000000,490.000000,1923.047900
292.000000, 72.000000,273.442474, 64.000000, 59.000000, 78.000000,104.000000,118.000000,130.000000,144.000000,489.000000,1999.887900
292.000000, 72.000000,273.444733, 83.000000, 55.000000, 83.000000,109.000000,109.000000,133.000000,127.000000,488.000000,1964.635900
292.000000, 72.000000,273.446930, 64.000000, 46.000000, 67.000000,122.000000,113.000000,133.000000,132.000000,488.000000,1962.507900
292.000000, 72.000000,273.449158, 66.000000, 48.000000, 80.000000,103.000000,133.000000,132.000000,100.000000,475.000000,1865.647900
292.000000, 72.000000,273.451355, 60.000000, 45.000000, 95.000000,113.000000,118.000000,119.000000,104.000000,486.000000,1884.947900
292.000000, 72.000000,273.453552, 73.000000, 40.000000, 90.000000,100.000000,128.000000,111.000000,143.000000,504.000000,2011.445900
292.000000, 72.000000,273.455841, 75.000000, 62.000000, 84.000000,120.000000,114.000000,141.000000,132.000000,524.000000,2139.805900
292.000000, 72.000000,273.458038, 93.000000, 58.000000, 68.000000,127.000000,101.000000,129.000000,131.000000,514.000000,2052.245900
292.000000, 72.000000,273.460236, 71.000000, 56.000000, 96.000000,113.000000,108.000000,144.000000,131.000000,509.000000,2079.835900
292.000000, 72.000000,273.462433, 63.000000, 39.000000, 91.000000,118.000000,121.000000,126.000000,162.000000,504.000000,2109.807900
287.000000, 72.000000,273.544647, 81.000000, 59.000000, 93.000000, 98.000000,106.000000,125.000000,115.000000,475.000000,1866.595900
287.000000, 72.000000,273.551270, 71.000000, 36.000000, 65.000000, 98.000000, 72.000000, 98.000000, 76.000000,369.000000,1227.515900
287.000000, 72.000000,273.553528, 60.000000, 32.000000, 49.000000, 72.000000, 64.000000, 85.000000, 76.000000,315.000000,938.677900
287.000000, 72.000000,273.555756, 71.000000, 34.000000, 55.000000, 67.000000, 61.000000, 71.000000, 54.000000,275.000000,722.615900
287.000000, 72.000000,273.557953, 82.000000, 32.000000, 59.000000, 53.000000, 49.000000, 60.000000, 57.000000,246.000000,579.235900
287.000000, 72.000000,273.560150, 72.000000, 35.000000, 40.000000, 65.000000, 55.000000, 55.000000, 46.000000,216.000000,446.325900
287.000000, 72.000000,273.562347, 66.000000, 29.000000, 36.000000, 60.000000, 40.000000, 49.000000, 63.000000,231.000000,468.367900
287.000000, 82.000000,274.097473,101.000000,124.000000,210.000000,280.000000,278.000000,315.000000,308.000000,1216.000000,6041.745900
287.000000, 82.000000,274.099731,101.000000,178.000000,297.000000,409.000000,349.000000,454.000000,380.000000,1486.000000,7949.595900
287.000000, 82.000000,276.744141,119.000000,135.000000,276.000000,381.000000,375.000000,446.000000,411.000000,1582.000000,8248.545900
287.000000, 82.000000,276.746429,116.000000,143.000000,264.000000,367.000000,356.000000,419.000000,391.000000,1578.000000,8047.395900
287.000000, 82.000000,276.748627,126.000000,152.000000,253.000000,368.000000,376.000000,405.000000,358.000000,1533.000000,7836.035900
287.000000, 82.000000,276.750824,113.000000,151.000000,246.000000,344.000000,355.000000,401.000000,389.000000,1450.000000,7541.975900
287.000000, 82.000000,276.753052, 98.000000,149.000000,258.000000,335.000000,333.000000,419.000000,363.000000,1390.000000,7270.825900
287.000000, 82.000000,276.755310,102.000000,131.000000,268.000000,376.000000,324.000000,404.000000,402.000000,1412.000000,7455.785900
287.000000, 82.000000,276.757507, 92.000000,150.000000,261.000000,347.000000,382.000000,407.000000,335.000000,1450.000000,7477.765900
287.000000, 82.000000,276.759735,116.000000,154.000000,266.000000,333.000000,359.000000,417.000000,389.000000,1385.000000,7401.785900
287.000000, 82.000000,276.761932,122.000000,159.000000,271.000000,366.000000,383.000000,449.000000,363.000000,1514.000000,7933.825900
287.000000, 82.000000,276.764130,100.000000,159.000000,296.000000,382.000000,368.000000,436.000000,369.000000,1597.000000,8190.265900
287.000000, 82.000000,276.766418,114.000000,176.000000,271.000000,387.000000,357.000000,479.000000,393.000000,1568.000000,8245.135900
287.000000, 82.000000,276.768616,116.000000,182.000000,283.000000,361.000000,400.000000,453.000000,395.000000,1605.000000,8373.645900
287.000000, 82.000000,276.770813, 99.000000,138.000000,309.000000,389.000000,365.000000,401.000000,388.000000,1497.000000,7847.735900
287.000000, 82.000000,276.773010,114.000000,157.000000,260.000000,367.000000,359.000000,427.000000,383.000000,1495.000000,7802.925900
287.000000, 82.000000,276.775299, 94.000000,142.000000,262.000000,383.000000,373.000000,388.000000,381.000000,1379.000000,7371.545900
287.000000, 82.000000,276.777496,116.000000,152.000000,257.000000,364.000000,345.000000,399.000000,392.000000,1465.000000,7625.965900
287.000000, 82.000000,276.779694,103.000000,155.000000,250.000000,348.000000,319.000000,402.000000,398.000000,1556.000000,7831.015900
287.000000, 82.000000,276.781921,102.000000,138.000000,261.000000,331.000000,351.000000,405.000000,379.000000,1453.000000,7500.115900
287.000000, 82.000000,276.784119,121.000000,134.000000,315.000000,334.000000,345.000000,418.000000,404.000000,1477.000000,7753.305900
287.000000, 82.000000,276.786377,101.000000,136.000000,238.000000,325.000000,346.000000,420.000000,364.000000,1515.000000,7630.755900
287.000000, 82.000000,276.788605,108.000000,152.000000,263.000000,320.000000,337.000000,406.000000,384.000000,1438.000000,7445.805900
287.000000, 82.000000,276.790802, 99.000000,149.000000,270.000000,381.000000,374.000000,423.000000,393.000000,1389.000000,7537.855900
287.000000, 82.000000,276.792999,125.000000,145.000000,266.000000,360.000000,407.000000,391.000000,366.000000,1463.000000,7666.595900
287.000000, 82.000000,276.795288,114.000000,137.000000,247.000000,325.000000,392.000000,428.000000,371.000000,1402.000000,7437.445900
287.000000, 82.000000,276.797485,132.000000,139.000000,297.000000,323.000000,351.000000,404.000000,383.000000,1458.000000,7590.075900
287.000000, 82.000000,276.799683,110.000000,145.000000,258.000000,368.000000,360.000000,418.000000,362.000000,1365.000000,7307.585900
287.000000, 82.000000,276.801880,119.000000,139.000000,270.000000,394.000000,354.000000,428.000000,369.000000,1476.000000,7744.705900
287.000000, 82.000000,276.804169,101.000000,146.000000,289.000000,360.000000,362.000000,412.000000,396.000000,1508.000000,7853.495900
287.000000, 82.000000,276.806366,126.000000,152.000000,261.000000,365.000000,380.000000,427.000000,379.000000,1368.000000,7444.725900
287.000000, 82.000000,276.808563, 93.000000,153.000000,275.000000,361.000000,359.000000,431.000000,432.000000,1499.000000,7939.635900
287.000000, 82.000000,276.810791,107.000000,146.000000,299.000000,335.000000,357.000000,405.000000,393.000000,1458.000000,7640.355900
287.000000, 82.000000,276.812988,118.000000,171.000000,269.000000,348.000000,357.000000,430.000000,421.000000,1519.000000,7978.905900
287.000000, 82.000000,276.815247,120.000000,140.000000,236.000000,314.000000,354.000000,411.000000,399.000000,1503.000000,7679.745900
287.000000, 82.000000,276.817474,107.000000,174.000000,284.000000,363.000000,356.000000,386.000000,385.000000,1522.000000,7832.115900
287.000000, 82.000000,276.819672,133.000000,155.000000,269.000000,337.000000,382.000000,424.000000,372.000000,1431.000000,7591.405900
287.000000, 82.000000,276.821869, 93.000000,141.000000,298.000000,365.000000,350.000000,426.000000,407.000000,1465.000000,7765.375900
287.000000, 82.000000,276.824158,111.000000,160.000000,281.000000,368.000000,356.000000,452.000000,378.000000,1464.000000,7778.715900
287.000000, 82.000000,276.826355,122.000000,149.000000,273.000000,356.000000,383.000000,429.000000,406.000000,1594.000000,8220.825900
287.000000, 82.000000,276.828552, 91.000000,167.000000,273.000000,399.000000,375.000000,437.000000,401.000000,1476.000000,7912.775900
287.000000, 82.000000,276.830750,117.000000,151.000000,270.000000,381.000000,359.000000,432.000000,388.000000,1521.000000,7942.745900
287.000000, 82.000000,276.832977, 95.000000,165.000000,260.000000,355.000000,390.000000,403.000000,411.000000,1519.000000,7929.335900
287.000000, 82.000000,276.835236, 92.000000,164.000000,233.000000,375.000000,363.000000,451.000000,393.000000,1547.000000,8017.315900
287.000000, 82.000000,276.837433,113.000000,146.000000,290.000000,351.000000,381.000000,418.000000,387.000000,1518.000000,7910.465900
287.000000, 82.000000,276.839661,123.000000,164.000000,248.000000,350.000000,370.000000,403.000000,379.000000,1512.000000,7781.305900
287.000000, 82.000000,276.841858,127.000000,152.000000,281.000000,405.000000,384.000000,387.000000,406.000000,1601.000000,8252.525900
287.000000, 82.000000,276.844147,117.000000,152.000000,294.000000,392.000000,360.000000,442.000000,394.000000,1511.000000,8007.825900
287.000000, 82.000000,276.846344,111.000000,153.000000,264.000000,381.000000,362.000000,441.000000,373.000000,1488.000000,7816.735900
287.000000, 82.000000,276.848541,109.000000,196.000000,283.000000,387.000000,332.000000,476.000000,424.000000,1586.000000,8359.825900
287.000000, 82.000000,276.850739,120.000000,165.000000,258.000000,381.000000,362.000000,456.000000,382.000000,1563.000000,8120.995900
287.000000, 82.000000,276.852936,139.000000,147.000000,283.000000,375.000000,346.000000,439.000000,442.000000,1561.000000,8220.165900
287.000000, 82.000000,276.855225,120.000000,143.000000,252.000000,364.000000,397.000000,420.000000,418.000000,1568.000000,8153.915900
287.000000, 82.000000,276.877411,179.000000,174.000000,274.000000,406.000000,364.000000,433.000000,436.000000,1577.000000,8386.205900
287.000000, 82.000000,276.879608,213.000000,157.000000,271.000000,372.000000,381.000000,426.000000,412.000000,1522.000000,8118.605900
287.000000, 82.000000,276.881836,103.000000,147.000000,290.000000,384.000000,390.000000,453.000000,420.000000,1565.000000,8291.545900
287.000000, 82.000000,276.884094, 98.000000,179.000000,301.000000,397.000000,395.000000,408.000000,439.000000,1644.000000,8563.655900
287.000000, 82.000000,276.886292,107.000000,162.000000,295.000000,402.000000,396.000000,417.000000,425.000000,1588.000000,8364.675900
287.000000, 82.000000,276.888519,112.000000,173.000000,279.000000,401.000000,390.000000,413.000000,444.000000,1609.000000,8450.125900
287.000000, 82.000000,276.890717, 93.000000,166.000000,292.000000,423.000000,416.000000,456.000000,446.000000,1652.000000,8773.675900
287.000000, 82.000000,276.892914,133.000000,155.000000,292.000000,394.000000,382.000000,445.000000,424.000000,1695.000000,8726.825900
287.000000, 82.000000,276.895203,122.000000,164.000000,324.000000,477.000000,346.000000,490.000000,443.000000,1593.000000,8682.995900
287.000000, 82.000000,276.897400,118.000000,167.000000,257.000000,428.000000,383.000000,450.000000,451.000000,1624.000000,8599.985900
287.000000, 82.000000,276.899597,131.000000,189.000000,315.000000,423.000000,397.000000,439.000000,445.000000,1583.000000,8573.475900
287.000000, 82.000000,276.901794,111.000000,170.000000,301.000000,365.000000,398.000000,435.000000,417.000000,1519.000000,8132.825900
287.000000, 82.000000,276.904083,124.000000,159.000000,312.000000,413.000000,370.000000,473.000000,416.000000,1572.000000,8423.955900
287.000000, 82.000000,276.906281,132.000000,167.000000,306.000000,368.000000,376.000000,456.000000,403.000000,1584.000000,8329.405900
287.000000, 82.000000,276.908478,109.000000,166.000000,293.000000,352.000000,358.000000,408.000000,377.000000,1547.000000,7930.115900
287.000000, 82.000000,276.910706, 98.000000,155.000000,284.000000,338.000000,368.000000,376.000000,363.000000,1400.000000,7323.845900
287.000000, 82.000000,276.912903,109.000000,146.000000,278.000000,375.000000,358.000000,388.000000,352.000000,1430.000000,7450.915900
287.000000, 82.000000,276.917389,111.000000,154.000000,246.000000,368.000000,380.000000,395.000000,422.000000,1480.000000,7801.845900
287.000000, 82.000000,276.919586,101.000000,144.000000,280.000000,349.000000,371.000000,433.000000,345.000000,1443.000000,7551.905900
287.000000, 82.000000,276.921783,118.000000,155.000000,288.000000,345.000000,402.000000,432.000000,361.000000,1434.000000,7659.715900
287.000000, 82.000000,276.924072,104.000000,145.000000,258.000000,350.000000,375.000000,429.000000,359.000000,1431.000000,7523.755900
287.000000, 82.000000,276.926270,118.000000,150.000000,277.000000,366.000000,378.000000,414.000000,410.000000,1497.000000,7906.355900
287.000000, 82.000000,276.928467,109.000000,158.000000,266.000000,394.000000,351.000000,434.000000,388.000000,1469.000000,7787.795900
287.000000, 82.000000,276.930664,116.000000,143.000000,306.000000,376.000000,394.000000,401.000000,383.000000,1475.000000,7820.085900
287.000000, 82.000000,276.932953,116.000000,161.000000,297.000000,398.000000,384.000000,393.000000,438.000000,1570.000000,8265.215900
287.000000, 82.000000,276.935150,106.000000,163.000000,278.000000,382.000000,402.000000,470.000000,400.000000,1532.000000,8201.965900
287.000000, 82.000000,276.937347,118.000000,167.000000,277.000000,394.000000,400.000000,467.000000,406.000000,1519.000000,8201.275900
287.000000, 82.000000,276.939575,119.000000,181.000000,273.000000,385.000000,379.000000,458.000000,434.000000,1577.000000,8385.815900
287.000000, 82.000000,276.941772,131.000000,143.000000,302.000000,369.000000,418.000000,467.000000,442.000000,1588.000000,8521.555900
287.000000, 82.000000,276.944031,112.000000,168.000000,289.000000,375.000000,434.000000,458.000000,423.000000,1582.000000,8469.525900
287.000000, 82.000000,276.946259,127.000000,162.000000,275.000000,422.000000,400.000000,454.000000,464.000000,1598.000000,8615.115900
287.000000, 82.000000,276.948456,127.000000,151.000000,285.000000,418.000000,418.000000,486.000000,446.000000,1652.000000,8841.375900
287.000000, 82.000000,276.950653,104.000000,168.000000,302.000000,438.000000,459.000000,479.000000,451.000000,1616.000000,8869.595900
287.000000, 82.000000,276.952942,109.000000,155.000000,300.000000,400.000000,406.000000,456.000000,456.000000,1643.000000,8724.045900
287.000000, 82.000000,276.955139,111.000000,179.000000,301.000000,373.000000,390.000000,483.000000,445.000000,1677.000000,8815.005900
287.000000, 82.000000,276.957336,122.000000,157.000000,287.000000,395.000000,390.000000,475.000000,405.000000,1568.000000,8356.685900
287.000000, 82.000000,276.959564,128.000000,145.000000,312.000000,367.000000,381.000000,464.000000,411.000000,1658.000000,8585.805900
287.000000, 82.000000,276.961761,111.000000,170.000000,297.000000,363.000000,376.000000,419.000000,430.000000,1593.000000,8304.505900
287.000000, 82.000000,276.964020,113.000000,171.000000,298.000000,405.000000,384.000000,447.000000,456.000000,1540.000000,8367.095900
287.000000, 82.000000,276.966248,111.000000,169.000000,273.000000,399.000000,348.000000,478.000000,401.000000,1609.000000,8385.205900
287.000000, 82.000000,276.968445,116.000000,179.000000,292.000000,395.000000,391.000000,456.000000,405.000000,1564.000000,8330.065900
287.000000, 82.000000,276.970642,122.000000,152.000000,257.000000,394.000000,402.000000,456.000000,406.000000,1544.000000,8214.255900
287.000000, 82.000000,276.972931,129.000000,164.000000,275.000000,384.000000,390.000000,449.000000,412.000000,1516.000000,8131.275900
287.000000, 82.000000,276.975128,118.000000,163.000000,302.000000,382.000000,387.000000,454.000000,389.000000,1524.000000,8126.295900
287.000000, 82.000000,276.977325,105.000000,159.000000,281.000000,358.000000,336.000000,412.000000,402.000000,1462.000000,7677.035900
287.000000, 82.000000,276.979523,110.000000,146.000000,286.000000,372.000000,357.000000,430.000000,406.000000,1540.000000,8034.955900
287.000000, 87.000000,274.150787, 85.000000, 99.000000,186.000000,259.000000,272.000000,292.000000,289.000000,1121.000000,5516.735900
287.000000, 87.000000,274.153015,109.000000,140.000000,222.000000,279.000000,302.000000,326.000000,314.000000,1173.000000,6040.495900
287.000000, 87.000000,274.155212,116.000000,140.000000,280.000000,337.000000,325.000000,376.000000,331.000000,1338.000000,6951.245900
282.000000, 87.000000,274.161896, 99.000000,157.000000,259.000000,316.000000,341.000000,371.000000,344.000000,1361.000000,7015.105900
282.000000, 87.000000,274.164093, 83.000000,133.000000,241.000000,283.000000,307.000000,336.000000,295.000000,1241.000000,6238.235900
282.000000, 87.000000,274.166290,111.000000, 96.000000,198.000000,253.000000,213.000000,244.000000,278.000000,954.000000,4764.885900
282.000000, 87.000000,274.168579, 97.000000, 84.000000,147.000000,169.000000,168.000000,188.000000,194.000000,682.000000,3233.405900
282.000000, 87.000000,279.872681,621.000000,778.000000,693.000000,591.000000,352.000000,293.000000,199.000000,383.000000,11522.051800
282.000000, 87.000000,280.636505,783.000000,977.000000,836.000000,651.000000,409.000000,331.000000,258.000000,501.000000,14356.411800
282.000000, 87.000000,284.877411,105.000000,158.000000,246.000000,381.000000,359.000000,404.000000,369.000000,1414.000000,7459.345900
282.000000, 87.000000,284.879608, 87.000000, 97.000000,203.000000,273.000000,243.000000,299.000000,285.000000,946.000000,4969.215900
282.000000, 87.000000,286.045319,102.000000,115.000000,149.000000,259.000000,217.000000,263.000000,225.000000,853.000000,4320.035900
282.000000, 87.000000,286.047546, 77.000000, 59.000000, 91.000000,112.000000,107.000000,116.000000,104.000000,490.000000,1883.665900
282.000000, 92.000000,274.170776, 83.000000, 71.000000, 78.000000,116.000000,120.000000,127.000000,126.000000,426.000000,1802.345900
277.000000, 92.000000,274.179657, 73.000000, 82.000000,112.000000,165.000000,159.000000,158.000000,146.000000,581.000000,2625.745900
277.000000, 92.000000,279.877167,149.000000,166.000000,140.000000,120.000000, 84.000000, 73.000000, 72.000000,185.000000,1968.331800
277.000000, 92.000000,279.879395,259.000000,297.000000,239.000000,223.000000,124.000000,111.000000,103.000000,247.000000,4009.011800
